x_k,direct_quadrature_coupling,final_mode_population,final_mode_population_density,broadened_reconstruction_weight
1.402499999999999858e+01,3.971385996964190909e-03,5.316680382366538839e-08,1.063336076473307662e-06,1.325609450429383529e-05
1.407500000000000284e+01,3.957305822345860181e-03,5.130481635068544687e-08,1.026096327013708937e-06,1.316221056728600645e-05
1.412500000000000000e+01,3.943325037632958510e-03,5.432622982970161066e-08,1.086524596594032213e-06,1.306932002828656541e-05
1.417500000000000426e+01,3.929442595171093837e-03,6.144665557862342652e-08,1.228933111572468424e-06,1.297740892791057432e-05
1.422500000000000142e+01,3.915657461978000464e-03,7.126808671412083282e-08,1.425361734282416498e-06,1.288646355100293308e-05
1.427499999999999858e+01,3.901968619465396530e-03,8.201306164214747374e-08,1.640261232842949369e-06,1.279647042153091132e-05
1.432500000000000284e+01,3.888375063200772645e-03,9.181147939453590758e-08,1.836229587890717993e-06,1.270741629760091293e-05
1.437500000000000000e+01,3.874875802664734439e-03,9.899405975637127389e-08,1.979881195127425478e-06,1.261928816659594452e-05
1.442500000000000426e+01,3.861469860995478225e-03,1.023466533593815031e-07,2.046933067187630114e-06,1.253207324043030646e-05
1.447500000000000142e+01,3.848156274783473899e-03,1.012869236714453310e-07,2.025738473428906620e-06,1.244575895091858423e-05
1.452499999999999858e+01,3.834934093796861683e-03,9.593801738440544593e-08,1.918760347688108813e-06,1.236033294525551302e-05
1.457500000000000284e+01,3.821802380806612384e-03,8.709052492713876147e-08,1.741810498542775071e-06,1.227578308160389150e-05
1.462500000000000000e+01,3.808760211334329820e-03,7.606162303471423453e-08,1.521232460694284691e-06,1.219209742478755820e-05
1.467500000000000426e+01,3.795806673431590967e-03,6.447603218807013795e-08,1.289520643761402706e-06,1.210926424208646590e-05
1.472500000000000142e+01,3.782940867500583348e-03,5.400491900241627084e-08,1.080098380048325443e-06,1.202727199913131784e-05
1.477499999999999858e+01,3.770161906051769374e-03,4.610445488660532689e-08,9.220890977321065378e-07,1.194610935589483527e-05
1.482500000000000284e+01,3.757468913520729901e-03,4.179469718425088559e-08,8.358939436850176324e-07,1.186576516277727767e-05
1.487500000000000000e+01,3.744861026057325071e-03,4.151212406479796875e-08,8.302424812959592957e-07,1.178622845678359337e-05
1.492500000000000426e+01,3.732337391345891091e-03,4.505683345833361810e-08,9.011366691666723355e-07,1.170748845778969145e-05
1.497500000000000142e+01,3.719897168392076112e-03,5.164015275932304290e-08,1.032803055186460805e-06,1.162953456489567701e-05
1.502499999999999858e+01,3.707539527362104220e-03,6.002264675777057100e-08,1.200452935155411314e-06,1.155235635286347786e-05
1.507500000000000284e+01,3.695263649374259073e-03,6.871871652569780047e-08,1.374374330513955851e-06,1.147594356863686731e-05
1.512500000000000000e+01,3.683068726325604975e-03,7.623424339726610297e-08,1.524684867945322059e-06,1.140028612794161784e-05
1.517500000000000426e+01,3.670953960727866856e-03,8.129945766916514290e-08,1.625989153383302858e-06,1.132537411196359550e-05
1.522500000000000142e+01,3.658918565516619797e-03,8.306092468237563914e-08,1.661218493647512783e-06,1.125119776410299401e-05
1.527499999999999858e+01,3.646961763896929432e-03,8.120382197352810935e-08,1.624076439470562187e-06,1.117774748680244199e-05
1.532500000000000284e+01,3.635082789159604401e-03,7.598725685769667479e-08,1.519745137153933390e-06,1.110501383844728251e-05
1.537500000000000000e+01,3.623280884534587926e-03,6.818933640604646267e-08,1.363786728120929095e-06,1.103298753033610897e-05
1.542500000000000426e+01,3.611555303024399210e-03,5.897282137541274521e-08,1.179456427508254825e-06,1.096165942371960054e-05
1.547500000000000142e+01,3.599905307238781757e-03,4.969427442651159816e-08,9.938854885302318309e-07,1.089102052690614793e-05
1.552499999999999858e+01,3.588330169258426537e-03,4.168782552586911886e-08,8.337565105173822977e-07,1.082106199243231780e-05
1.557500000000000284e+01,3.576829170460650489e-03,3.605784479582424123e-08,7.211568959164847717e-07,1.075177511429665493e-05
1.562500000000000000e+01,3.565401601399214443e-03,3.351256950978973265e-08,6.702513901957946530e-07,1.068315132525520932e-05
1.567500000000000426e+01,3.554046761630891543e-03,3.426356130839740762e-08,6.852712261679481525e-07,1.061518219417702313e-05
1.572500000000000142e+01,3.542763959593687485e-03,3.800500927807459170e-08,7.601001855614917546e-07,1.054785942345840675e-05
1.577499999999999858e+01,3.531552512453573368e-03,4.397412396615116753e-08,8.794824793230232976e-07,1.048117484649413206e-05
1.582500000000000284e+01,3.520411745975612211e-03,5.108121908975667304e-08,1.021624381795133461e-06,1.041512042520442664e-05
1.587500000000000000e+01,3.509340994385524992e-03,5.808751479037137408e-08,1.161750295807427429e-06,1.034968824761622877e-05
1.592500000000000426e+01,3.498339600243692907e-03,6.380180959231143894e-08,1.276036191846228726e-06,1.028487052549728045e-05
1.597500000000000142e+01,3.487406914297160737e-03,6.726493822440082615e-08,1.345298764488016364e-06,1.022065959204195036e-05
1.602499999999999858e+01,3.476542295369607679e-03,6.789359200165678452e-08,1.357871840033135584e-06,1.015704789960725202e-05
1.607500000000000284e+01,3.465745110242443756e-03,6.556209479582697190e-08,1.311241895916539279e-06,1.009402801749801189e-05
1.612500000000000000e+01,3.455014733510949638e-03,6.061090385966038681e-08,1.212218077193207630e-06,1.003159262979992189e-05
1.617500000000000426e+01,3.444350547469525979e-03,5.378228189129870215e-08,1.075645637825973990e-06,9.969734533259160144e-06
1.622500000000000142e+01,3.433751942013926577e-03,4.609491253107428749e-08,9.218982506214856704e-07,9.908446635207715929e-06
1.627499999999999858e+01,3.423218314496411993e-03,3.867845304153038221e-08,7.735690608306075913e-07,9.847721951532980523e-06
1.632500000000000284e+01,3.412749069633216371e-03,3.259475155278238851e-08,6.518950310556477701e-07,9.787553604690762087e-06
1.637500000000000000e+01,3.402343619374669555e-03,2.867389365409632004e-08,5.734778730819263875e-07,9.727934821760635231e-06
1.642500000000000426e+01,3.392001382815392624e-03,2.739026327971592200e-08,5.478052655943184531e-07,9.668858932542412346e-06
1.647500000000000142e+01,3.381721786080205995e-03,2.879697441012045701e-08,5.759394882024090609e-07,9.610319367693037035e-06
1.652499999999999858e+01,3.371504262195135822e-03,3.252750667851496802e-08,6.505501335702993604e-07,9.552309656902644352e-06
1.657500000000000284e+01,3.361348251025434927e-03,3.786270485976439300e-08,7.572540971952878601e-07,9.494823427109045844e-06
1.662500000000000000e+01,3.351253199133817726e-03,4.385116705554609499e-08,8.770233411109218205e-07,9.437854400749668690e-06
1.667500000000000426e+01,3.341218559712654662e-03,4.946301343165512199e-08,9.892602686331023604e-07,9.381396394049920653e-06
1.672500000000000142e+01,3.331243792449214546e-03,5.375229718156361912e-08,1.075045943631272250e-06,9.325443315347370970e-06
1.677499999999999858e+01,3.321328363478891644e-03,5.600255080532594897e-08,1.120051016106518900e-06,9.269989163450624011e-06
1.682500000000000284e+01,3.311471745231588104e-03,5.583318101172266719e-08,1.116663620234453211e-06,9.215028026032272474e-06
1.687500000000000000e+01,3.301673416393176644e-03,5.325104075374739330e-08,1.065020815074947787e-06,9.160554078055047484e-06
1.692500000000000426e+01,3.291932861769831728e-03,4.864040885166897875e-08,9.728081770333796014e-07,9.106561580230291476e-06
1.697500000000000142e+01,3.282249572228218906e-03,4.269435808862904095e-08,8.538871617725807662e-07,9.053044877508228692e-06
1.702499999999999858e+01,3.272623044591717149e-03,3.629955440747477892e-08,7.259910881494955785e-07,8.999998397599004996e-06
1.707500000000000284e+01,3.263052781562891889e-03,3.039350829787118235e-08,6.078701659574235941e-07,8.947416649524024369e-06
1.712500000000000000e+01,3.253538291621913946e-03,2.581715610653016143e-08,5.163431221306032417e-07,8.895294222196736732e-06
1.717500000000000426e+01,3.244079088961769348e-03,2.318585483437389733e-08,4.637170966874779068e-07,8.843625783032219812e-06
1.722500000000000142e+01,3.234674693396208389e-03,2.279848013058758982e-08,4.559696026117517699e-07,8.792406076584938403e-06
1.727499999999999858e+01,3.225324630284444761e-03,2.459793380338103958e-08,4.919586760676207917e-07,8.741629923213942415e-06
1.732500000000000284e+01,3.216028430431799260e-03,2.818805577198336811e-08,5.637611154396673622e-07,8.691292217774975162e-06
1.737500000000000000e+01,3.206785630045068392e-03,3.290303358728592066e-08,6.580606717457183338e-07,8.641387928338814249e-06
1.742500000000000426e+01,3.197595770629803585e-03,3.791730976574864532e-08,7.583461953149728799e-07,8.591912094935221669e-06
1.747500000000000142e+01,3.188458398918440732e-03,4.237794518687368238e-08,8.475589037374736212e-07,8.542859828322008414e-06
1.752499999999999858e+01,3.179373066802165457e-03,4.553830058112397705e-08,9.107660116224795145e-07,8.494226308778537690e-06
1.757500000000000284e+01,3.170339331259672787e-03,4.687216403691862296e-08,9.374432807383723798e-07,8.446006784923180518e-06
1.762500000000000000e+01,3.161356754275829010e-03,4.615096417136589832e-08,9.230192834273179135e-07,8.398196572554210448e-06
1.767500000000000426e+01,3.152424902778098829e-03,4.347284713172109681e-08,8.694569426344219363e-07,8.350791053513464805e-06
1.772500000000000142e+01,3.143543348563049896e-03,3.924014668032325069e-08,7.848029336064649345e-07,8.303785674572474346e-06
1.777499999999999858e+01,3.134711668233910141e-03,3.408989740411888953e-08,6.817979480823777111e-07,8.257175946340344718e-06
1.782500000000000284e+01,3.125929443131789023e-03,2.878925854666765933e-08,5.757851709333531734e-07,8.210957442193062762e-06
1.787500000000000000e+01,3.117196259256931057e-03,2.411292570887945968e-08,4.822585141775891275e-07,8.165125797223683884e-06
1.792500000000000426e+01,3.108511707229594766e-03,2.072204215927254369e-08,4.144408431854508606e-07,8.119676707212895641e-06
1.797500000000000142e+01,3.099875382198751146e-03,1.906346213221573358e-08,3.812692426443146451e-07,8.074605927619632297e-06
1.802499999999999858e+01,3.091286883797644391e-03,1.930463542291803420e-08,3.860927084583606707e-07,8.029909272591122002e-06
1.807500000000000284e+01,3.082745816079117927e-03,2.131349755367813729e-08,4.262699510735627458e-07,7.985582613992109116e-06
1.812500000000000000e+01,3.074251787444710633e-03,2.468552957389854979e-08,4.937105914779709694e-07,7.941621880452743427e-06
1.817500000000000426e+01,3.065804410592664567e-03,2.881274997093374781e-08,5.762549994186749562e-07,7.898023056434677204e-06
1.822500000000000142e+01,3.057403302470799045e-03,3.298297538195513472e-08,6.596595076391026414e-07,7.854782181315127815e-06
1.827499999999999858e+01,3.049048084194538009e-03,3.649321708518389423e-08,7.298643417036778317e-07,7.811895348488326536e-06
1.832500000000000284e+01,3.040738381005733768e-03,3.875922117349609511e-08,7.751844234699218493e-07,7.769358704484131647e-06
1.837500000000000000e+01,3.032473822207546344e-03,3.940414573897513758e-08,7.880829147795026987e-07,7.727168448103363644e-06
1.842500000000000426e+01,3.024254041137041348e-03,3.831298410547623700e-08,7.662596821095246870e-07,7.685320829569454310e-06
1.847500000000000142e+01,3.016078675055425783e-03,3.564496968360610528e-08,7.128993936721220262e-07,7.643812149696196186e-06
1.852500000000000568e+01,3.007947365163660992e-03,3.180291585368594074e-08,6.360583170737187883e-07,7.602638759071066436e-06
1.857500000000000284e+01,2.999859756488173872e-03,2.736518325787395562e-08,5.473036651574790860e-07,7.561797057253981116e-06
1.862500000000000000e+01,2.991815497866786525e-03,2.299167623913072950e-08,4.598335247826145900e-07,7.521283491990964841e-06
1.867500000000000426e+01,2.983814241896147208e-03,1.931908161317125184e-08,3.863816322634250102e-07,7.481094558442566450e-06
1.872500000000000142e+01,2.975855644854810949e-03,1.686192225784090284e-08,3.372384451568180303e-07,7.441226798426644586e-06
1.877500000000000568e+01,2.967939366690843222e-03,1.593474458719528190e-08,3.186948917439056380e-07,7.401676799675166591e-06
1.882500000000000284e+01,2.960065070937155460e-03,1.660714279586375641e-08,3.321428559172751017e-07,7.362441195104858076e-06
1.887500000000000000e+01,2.952232424699123038e-03,1.869795677781976320e-08,3.739591355563952242e-07,7.323516662101252562e-06
1.892500000000000426e+01,2.944441098577105578e-03,2.180873773654301408e-08,4.361747547308602683e-07,7.284899921815987862e-06
1.897500000000000142e+01,2.936690766650531734e-03,2.539044720028596427e-08,5.078089440057192457e-07,7.246587738477025650e-06
1.902500000000000568e+01,2.928981106388991573e-03,2.883229453531237271e-08,5.766458907062474278e-07,7.208576918711458783e-06
1.907500000000000284e+01,2.921311798662901658e-03,3.155839216005478618e-08,6.311678432010956972e-07,7.170864310880781017e-06
1.912500000000000000e+01,2.913682527654733612e-03,3.311698175909965972e-08,6.623396351819931680e-07,7.133446804428211705e-06
1.917500000000000426e+01,2.906092980836191657e-03,3.324845610904817383e-08,6.649691221809633972e-07,7.096321329237937387e-06
1.922500000000000142e+01,2.898542848924965092e-03,3.192199117070998126e-08,6.384398234141995724e-07,7.059484855005985701e-06
1.927500000000000568e+01,2.891031825832147961e-03,2.933570882388472629e-08,5.867141764776944994e-07,7.022934390622426648e-06
1.932500000000000284e+01,2.883559608630828844e-03,2.588108494524947036e-08,5.176216989049893411e-07,6.986666983564815692e-06
1.937500000000000000e+01,2.876125897519380640e-03,2.207788283430230974e-08,4.415576566860461948e-07,6.950679719302461933e-06
1.942500000000000426e+01,2.868730395771674439e-03,1.849036495768273293e-08,3.698072991536546321e-07,6.914969720711473083e-06
1.947500000000000142e+01,2.861372809689442277e-03,1.563824104624587624e-08,3.127648209249174851e-07,6.879534147500259607e-06
1.952500000000000568e+01,2.854052848595551618e-03,1.391636144700426673e-08,2.783272289400853213e-07,6.844370195645248995e-06
1.957500000000000284e+01,2.846770224760316898e-03,1.353551867125462669e-08,2.707103734250925338e-07,6.809475096836750878e-06
1.962500000000000000e+01,2.839524653380243527e-03,1.449317807179757977e-08,2.898635614359515821e-07,6.774846117934592671e-06
1.967500000000000426e+01,2.832315852547771275e-03,1.657811093563965760e-08,3.315622187127931388e-07,6.740480560433441884e-06
1.972500000000000142e+01,2.825143543200156308e-03,1.940753223888729642e-08,3.881506447777459152e-07,6.706375759937609268e-06
1.977500000000000568e+01,2.818007449090240667e-03,2.249029915933519324e-08,4.498059831867038649e-07,6.672529085645050751e-06
1.982500000000000284e+01,2.810907296744168376e-03,2.530578594523662967e-08,5.061157189047325801e-07,6.638937939840538491e-06
1.987500000000000000e+01,2.803842815457028691e-03,2.738580876327431548e-08,5.477161752654862566e-07,6.605599757397635152e-06
1.992500000000000426e+01,2.796813737204717400e-03,2.838674692322462605e-08,5.677349384644925210e-07,6.572512005289469694e-06
1.997500000000000142e+01,2.789819796660561978e-03,2.814079017477777051e-08,5.628158034955553308e-07,6.539672182108021617e-06
