t,tau,detuning,population,dP_dtau,heat_power,mutual_information
5.225999999999999979e+00,4.180800000000000516e+00,3.899666021676674865e-01,2.080102523354648500e-02,3.448573785553095405e-02,1.682996147261171457e-02,2.022808020327941936e-01
5.227999999999999758e+00,4.182400000000000340e+00,3.900449185702205002e-01,2.085618651847992791e-02,3.446582634698475145e-02,1.681808473281578079e-02,2.027055858124607868e-01
5.230000000000000426e+00,4.184000000000000163e+00,3.901231861129584311e-01,2.091131575798211781e-02,3.444568117754430447e-02,1.680609783098364896e-02,2.031298250763648450e-01
5.232000000000000206e+00,4.185599999999999987e+00,3.902014048165685645e-01,2.096641257878706713e-02,3.442530308642676590e-02,1.679400116869351339e-02,2.035535182415009192e-01
5.233999999999999986e+00,4.187199999999999811e+00,3.902795747017436256e-01,2.102147660881114113e-02,3.440469281236097077e-02,1.678179514704688027e-02,2.039766637349389455e-01
5.235999999999999766e+00,4.188799999999999635e+00,3.903576957891818355e-01,2.107650747715225995e-02,3.438385109358459840e-02,1.676948016666765864e-02,2.043992599937832499e-01
5.238000000000000433e+00,4.190400000000000347e+00,3.904357680995867441e-01,2.113150481408915260e-02,3.436277866784148011e-02,1.675705662770135898e-02,2.048213054651313869e-01
5.240000000000000213e+00,4.192000000000000171e+00,3.905137916536672860e-01,2.118646825108053480e-02,3.434147627237873340e-02,1.674452492981413562e-02,2.052427986060323117e-01
5.241999999999999993e+00,4.193599999999999994e+00,3.905917664721376137e-01,2.124139742076430748e-02,3.431994464394396566e-02,1.673188547219192981e-02,2.056637378834463015e-01
5.243999999999999773e+00,4.195199999999999818e+00,3.906696925757173200e-01,2.129629195695679697e-02,3.429818451878252628e-02,1.671913865353962317e-02,2.060841217742025167e-01
5.246000000000000441e+00,4.196800000000000530e+00,3.907475699851312712e-01,2.135115149465188072e-02,3.427619663263473115e-02,1.670628487208013907e-02,2.065039487649596717e-01
5.248000000000000220e+00,4.198400000000000354e+00,3.908253987211093849e-01,2.140597567002022750e-02,3.425398172073313569e-02,1.669332452555361349e-02,2.069232173521653728e-01
5.250000000000000000e+00,4.200000000000000178e+00,3.909031788043870748e-01,2.146076412040849590e-02,3.423154051779973839e-02,1.668025801121652066e-02,2.073419260420151233e-01
5.251999999999999780e+00,4.201600000000000001e+00,3.909809102557047500e-01,2.151551648433842195e-02,3.420887375804329555e-02,1.666708572584083003e-02,2.077600733504124109e-01
5.254000000000000448e+00,4.203200000000000713e+00,3.910585930958081491e-01,2.157023240150615639e-02,3.418598217515651100e-02,1.665380806571314237e-02,2.081776578029297387e-01
5.256000000000000227e+00,4.204800000000000537e+00,3.911362273454480620e-01,2.162491151278125162e-02,3.416286650231336458e-02,1.664042542663386401e-02,2.085946779347679081e-01
5.258000000000000007e+00,4.206400000000000361e+00,3.912138130253803858e-01,2.167955346020600596e-02,3.413952747216645461e-02,1.662693820391639155e-02,2.090111322907170777e-01
5.259999999999999787e+00,4.208000000000000185e+00,3.912913501563662910e-01,2.173415788699447140e-02,3.411596581684417373e-02,1.661334679238622367e-02,2.094270194251167116e-01
5.262000000000000455e+00,4.209600000000000897e+00,3.913688387591717777e-01,2.178872443753173196e-02,3.409218226794802353e-02,1.659965158638014235e-02,2.098423379018171941e-01
5.264000000000000234e+00,4.211200000000000720e+00,3.914462788545680638e-01,2.184325275737298080e-02,3.406817755655010965e-02,1.658585297974548775e-02,2.102570862941403607e-01
5.266000000000000014e+00,4.212800000000000544e+00,3.915236704633314191e-01,2.189774249324272573e-02,3.404395241319019966e-02,1.657195136583919023e-02,2.106712631848413619e-01
5.267999999999999794e+00,4.214400000000000368e+00,3.916010136062430536e-01,2.195219329303388714e-02,3.401950756787317648e-02,1.655794713752702443e-02,2.110848671660691123e-01
5.270000000000000462e+00,4.216000000000000192e+00,3.916783083040891178e-01,2.200660480580696535e-02,3.399484375006646408e-02,1.654384068718287373e-02,2.114978968393285697e-01
5.272000000000000242e+00,4.217600000000000016e+00,3.917555545776607584e-01,2.206097668178921486e-02,3.396996168869721028e-02,1.652963240668779699e-02,2.119103508154424886e-01
5.274000000000000021e+00,4.219199999999999839e+00,3.918327524477540069e-01,2.211530857237370418e-02,3.394486211214970545e-02,1.651532268742928605e-02,2.123222277145132009e-01
5.275999999999999801e+00,4.220799999999999663e+00,3.919099019351699464e-01,2.216960013011845532e-02,3.391954574826278046e-02,1.650091192030048171e-02,2.127335261658838683e-01
5.278000000000000469e+00,4.222400000000000375e+00,3.919870030607144340e-01,2.222385100874566324e-02,3.389401332432711439e-02,1.648640049569936525e-02,2.131442448081028174e-01
5.280000000000000249e+00,4.224000000000000199e+00,3.920640558451980451e-01,2.227806086314068623e-02,3.386826556708268793e-02,1.647178880352798830e-02,2.135543822888839594e-01
5.282000000000000028e+00,4.225600000000000023e+00,3.921410603094364622e-01,2.233222934935125484e-02,3.384230320271611886e-02,1.645707723319166788e-02,2.139639372650710136e-01
5.283999999999999808e+00,4.227199999999999847e+00,3.922180164742499753e-01,2.238635612458655250e-02,3.381612695685803915e-02,1.644226617359821271e-02,2.143729084025985387e-01
5.286000000000000476e+00,4.228800000000000558e+00,3.922949243604638148e-01,2.244044084721632387e-02,3.378973755458054146e-02,1.642735601315715652e-02,2.147812943764573212e-01
5.288000000000000256e+00,4.230400000000000382e+00,3.923717839889077075e-01,2.249448317676995546e-02,3.376313572039460476e-02,1.641234713977900855e-02,2.151890938706550738e-01
5.290000000000000036e+00,4.232000000000000206e+00,3.924485953804164318e-01,2.254848277393563596e-02,3.373632217824749924e-02,1.639723994087446263e-02,2.155963055781814075e-01
5.291999999999999815e+00,4.233600000000000030e+00,3.925253585558292624e-01,2.260243930055939529e-02,3.370929765152016339e-02,1.638203480335363033e-02,2.160029282009707507e-01
5.294000000000000483e+00,4.235200000000000742e+00,3.926020735359902480e-01,2.265635241964424409e-02,3.368206286302471986e-02,1.636673211362531591e-02,2.164089604498661557e-01
5.296000000000000263e+00,4.236800000000000566e+00,3.926787403417479894e-01,2.271022179534918153e-02,3.365461853500189421e-02,1.635133225759624609e-02,2.168144010445827163e-01
5.298000000000000043e+00,4.238400000000000389e+00,3.927553589939558609e-01,2.276404709298838688e-02,3.362696538911848915e-02,1.633583562067034492e-02,2.172192487136722638e-01
5.299999999999999822e+00,4.240000000000000213e+00,3.928319295134718447e-01,2.281782797903024115e-02,3.359910414646477550e-02,1.632024258774793929e-02,2.176235021944870618e-01
5.302000000000000490e+00,4.241600000000000925e+00,3.929084519211583637e-01,2.287156412109636952e-02,3.357103552755202197e-02,1.630455354322508238e-02,2.180271602331444181e-01
5.304000000000000270e+00,4.243200000000000749e+00,3.929849262378825592e-01,2.292525518796078438e-02,3.354276025231008040e-02,1.628876887099282161e-02,2.184302215844906581e-01
5.306000000000000050e+00,4.244800000000000573e+00,3.930613524845159579e-01,2.297890084954889653e-02,3.351427904008462411e-02,1.627288895443640068e-02,2.188326850120664857e-01
5.307999999999999829e+00,4.246400000000000396e+00,3.931377306819348605e-01,2.303250077693662357e-02,3.348559260963489270e-02,1.625691417643461423e-02,2.192345492880712066e-01
5.310000000000000497e+00,4.248000000000000220e+00,3.932140608510197866e-01,2.308605464234940799e-02,3.345670167913103454e-02,1.624084491935903068e-02,2.196358131933279223e-01
5.312000000000000277e+00,4.249600000000000044e+00,3.932903430126558075e-01,2.313956211916128741e-02,3.342760696615169891e-02,1.622468156507332615e-02,2.200364755172488640e-01
5.314000000000000057e+00,4.251199999999999868e+00,3.933665771877324357e-01,2.319302288189397515e-02,3.339830918768161433e-02,1.620842449493256274e-02,2.204365350578005867e-01
5.315999999999999837e+00,4.252799999999999692e+00,3.934427633971437355e-01,2.324643660621588184e-02,3.336880906010891712e-02,1.619207408978241142e-02,2.208359906214690527e-01
5.318000000000000504e+00,4.254400000000000404e+00,3.935189016617879898e-01,2.329980296894111277e-02,3.333910729922293092e-02,1.617563072995857956e-02,2.212348410232255480e-01
5.320000000000000284e+00,4.256000000000000227e+00,3.935949920025678672e-01,2.335312164802862828e-02,3.330920462021162015e-02,1.615909479528602685e-02,2.216330850864927648e-01
5.322000000000000064e+00,4.257600000000000051e+00,3.936710344403905326e-01,2.340639232258114044e-02,3.327910173765906421e-02,1.614246666507825750e-02,2.220307216431098574e-01
5.323999999999999844e+00,4.259199999999999875e+00,3.937470289961672587e-01,2.345961467284425964e-02,3.324879936554312604e-02,1.612574671813669230e-02,2.224277495332995236e-01
5.326000000000000512e+00,4.260800000000000587e+00,3.938229756908138701e-01,2.351278838020542938e-02,3.321829821723300963e-02,1.610893533274996431e-02,2.228241676056329501e-01
5.328000000000000291e+00,4.262400000000000411e+00,3.938988745452501883e-01,2.356591312719305206e-02,3.318759900548683833e-02,1.609203288669320761e-02,2.232199747169979487e-01
5.330000000000000071e+00,4.264000000000000234e+00,3.939747255804004755e-01,2.361898859747538562e-02,3.315670244244922626e-02,1.607503975722743977e-02,2.236151697325636512e-01
5.331999999999999851e+00,4.265600000000000058e+00,3.940505288171931575e-01,2.367201447585967969e-02,3.312560923964889825e-02,1.605795632109884366e-02,2.240097515257485350e-01
5.334000000000000519e+00,4.267200000000000770e+00,3.941262842765609342e-01,2.372499044829112433e-02,3.309432010799625429e-02,1.604078295453809436e-02,2.244037189781865338e-01
5.336000000000000298e+00,4.268800000000000594e+00,3.942019919794406135e-01,2.377791620185185084e-02,3.306283575778106582e-02,1.602352003325975549e-02,2.247970709796940358e-01
5.338000000000000078e+00,4.270400000000000418e+00,3.942776519467730556e-01,2.383079142475997420e-02,3.303115689867004018e-02,1.600616793246157146e-02,2.251898064282371326e-01
5.339999999999999858e+00,4.272000000000000242e+00,3.943532641995035060e-01,2.388361580636854872e-02,3.299928423970447527e-02,1.598872702682382907e-02,2.255819242298990890e-01
5.342000000000000526e+00,4.273600000000000954e+00,3.944288287585810959e-01,2.393638903716464872e-02,3.296721848929787257e-02,1.597119769050869831e-02,2.259734232988477309e-01
5.344000000000000306e+00,4.275200000000000777e+00,3.945043456449592312e-01,2.398911080876824087e-02,3.293496035523364035e-02,1.595358029715961481e-02,2.263643025573021106e-01
5.346000000000000085e+00,4.276800000000000601e+00,3.945798148795951477e-01,2.404178081393129260e-02,3.290251054466270669e-02,1.593587521990061720e-02,2.267545609355018088e-01
5.347999999999999865e+00,4.278400000000000425e+00,3.946552364834503557e-01,2.409439874653666533e-02,3.286986976410121580e-02,1.591808283133570867e-02,2.271441973716730733e-01
5.350000000000000533e+00,4.280000000000000249e+00,3.947306104774902513e-01,2.414696430159716037e-02,3.283703871942814795e-02,1.590020350354823253e-02,2.275332108119981489e-01
5.352000000000000313e+00,4.281600000000000072e+00,3.948059368826841165e-01,2.419947717525447808e-02,3.280401811588307820e-02,1.588223760810025462e-02,2.279216002105827477e-01
5.354000000000000092e+00,4.283199999999999896e+00,3.948812157200055073e-01,2.425193706477815625e-02,3.277080865806387966e-02,1.586418551603194574e-02,2.283093645294237140e-01
5.355999999999999872e+00,4.284799999999999720e+00,3.949564470104315883e-01,2.430434366856462289e-02,3.273741104992424628e-02,1.584604759786089820e-02,2.286965027383792703e-01
5.358000000000000540e+00,4.286400000000000432e+00,3.950316307749437428e-01,2.435669668613606523e-02,3.270382599477165975e-02,1.582782422358161231e-02,2.290830138151354611e-01
5.360000000000000320e+00,4.288000000000000256e+00,3.951067670345269622e-01,2.440899581813948255e-02,3.267005419526494703e-02,1.580951576266482334e-02,2.294688967451762596e-01
5.362000000000000099e+00,4.289600000000000080e+00,3.951818558101703460e-01,2.446124076634558983e-02,3.263609635341198356e-02,1.579112258405688390e-02,2.298541505217515657e-01
5.363999999999999879e+00,4.291199999999999903e+00,3.952568971228667127e-01,2.451343123364778040e-02,3.260195317056754916e-02,1.577264505617921239e-02,2.302387741458466752e-01
5.366000000000000547e+00,4.292800000000000615e+00,3.953318909936127667e-01,2.456556692406113018e-02,3.256762534743095489e-02,1.575408354692764759e-02,2.306227666261510822e-01
5.368000000000000327e+00,4.294400000000000439e+00,3.954068374434089872e-01,2.461764754272126668e-02,3.253311358404386427e-02,1.573543842367189707e-02,2.310061269790278926e-01
5.370000000000000107e+00,4.296000000000000263e+00,3.954817364932596280e-01,2.466967279588338363e-02,3.249841857978805204e-02,1.571671005325493004e-02,2.313888542284831262e-01
5.371999999999999886e+00,4.297600000000000087e+00,3.955565881641727177e-01,2.472164239092113081e-02,3.246354103338311425e-02,1.569789880199237361e-02,2.317709474061345754e-01
5.374000000000000554e+00,4.299200000000000799e+00,3.956313924771600599e-01,2.477355603632561826e-02,3.242848164288422708e-02,1.567900503567193696e-02,2.321524055511826889e-01
5.376000000000000334e+00,4.300800000000000622e+00,3.957061494532370660e-01,2.482541344170425754e-02,3.239324110568009285e-02,1.566002911955288734e-02,2.325332277103794032e-01
5.378000000000000114e+00,4.302400000000000446e+00,3.957808591134228671e-01,2.487721431777979719e-02,3.235782011849055312e-02,1.564097141836541180e-02,2.329134129379977769e-01
5.379999999999999893e+00,4.304000000000000270e+00,3.958555214787403687e-01,2.492895837638917089e-02,3.232221937736445838e-02,1.562183229631008280e-02,2.332929602958033755e-01
5.381999999999999673e+00,4.305600000000000094e+00,3.959301365702159181e-01,2.498064533048247049e-02,3.228643957767746847e-02,1.560261211705728582e-02,2.336718688530227128e-01
5.384000000000000341e+00,4.307200000000000806e+00,3.960047044088797485e-01,2.503227489412182538e-02,3.225048141412985292e-02,1.558331124374663645e-02,2.340501376863146632e-01
5.386000000000000121e+00,4.308800000000000630e+00,3.960792250157654237e-01,2.508384678248035474e-02,3.221434558074443011e-02,1.556393003898650512e-02,2.344277658797402908e-01
5.387999999999999901e+00,4.310400000000000453e+00,3.961536984119101712e-01,2.513536071184107809e-02,3.217803277086418723e-02,1.554446886485335612e-02,2.348047525247340672e-01
5.389999999999999680e+00,4.312000000000000277e+00,3.962281246183548822e-01,2.518681639959583288e-02,3.214154367715036514e-02,1.552492808289130874e-02,2.351810967200737290e-01
5.392000000000000348e+00,4.313600000000000101e+00,3.963025036561438341e-01,2.523821356424412604e-02,3.210487899157998815e-02,1.550530805411144512e-02,2.355567975718512730e-01
5.394000000000000128e+00,4.315199999999999925e+00,3.963768355463248017e-01,2.528955192539211402e-02,3.206803940544417086e-02,1.548560913899149107e-02,2.359318541934440905e-01
5.395999999999999908e+00,4.316799999999999748e+00,3.964511203099491676e-01,2.534083120375144743e-02,3.203102560934552312e-02,1.546583169747505447e-02,2.363062657054861293e-01
5.397999999999999687e+00,4.318399999999999572e+00,3.965253579680715901e-01,2.539205112113820939e-02,3.199383829319636663e-02,1.544597608897126453e-02,2.366800312358385561e-01
5.400000000000000355e+00,4.320000000000000284e+00,3.965995485417504463e-01,2.544321140047174981e-02,3.195647814621638966e-02,1.542604267235412642e-02,2.370531499195611680e-01
5.402000000000000135e+00,4.321600000000000108e+00,3.966736920520471110e-01,2.549431176577366190e-02,3.191894585693069719e-02,1.540603180596208759e-02,2.374256208988839434e-01
5.403999999999999915e+00,4.323199999999999932e+00,3.967477885200267340e-01,2.554535194216660948e-02,3.188124211316762519e-02,1.538594384759746012e-02,2.377974433231787865e-01
5.405999999999999694e+00,4.324799999999999756e+00,3.968218379667575735e-01,2.559633165587320985e-02,3.184336760205667971e-02,1.536577915452595755e-02,2.381686163489308283e-01
5.408000000000000362e+00,4.326400000000000468e+00,3.968958404133114959e-01,2.564725063421490966e-02,3.180532301002639284e-02,1.534553808347610855e-02,2.385391391397100047e-01
5.410000000000000142e+00,4.328000000000000291e+00,3.969697958807633653e-01,2.569810860561093369e-02,3.176710902280239363e-02,1.532522099063885618e-02,2.389090108661434397e-01
5.411999999999999922e+00,4.329600000000000115e+00,3.970437043901915430e-01,2.574890529957705315e-02,3.172872632540508359e-02,1.530482823166692818e-02,2.392782307058870794e-01
5.413999999999999702e+00,4.331199999999999939e+00,3.971175659626776655e-01,2.579964044672453452e-02,3.169017560214790891e-02,1.528436016167447793e-02,2.396467978435980750e-01
5.416000000000000369e+00,4.332800000000000651e+00,3.971913806193065888e-01,2.585031377875895986e-02,3.165145753663499428e-02,1.526381713523646856e-02,2.400147114709065554e-01
5.418000000000000149e+00,4.334400000000000475e+00,3.972651483811663331e-01,2.590092502847912356e-02,3.161257281175940126e-02,1.524319950638830350e-02,2.403819707863890376e-01
5.419999999999999929e+00,4.336000000000000298e+00,3.973388692693482493e-01,2.595147392977586315e-02,3.157352210970071349e-02,1.522250762862517419e-02,2.407485749955394216e-01
5.421999999999999709e+00,4.337600000000000122e+00,3.974125433049467415e-01,2.600196021763097332e-02,3.153430611192342692e-02,1.520174185490177042e-02,2.411145233107430674e-01
5.424000000000000377e+00,4.339200000000000834e+00,3.974861705090595443e-01,2.605238362811594655e-02,3.149492549917461831e-02,1.518090253763165580e-02,2.414798149512475955e-01
5.426000000000000156e+00,4.340800000000000658e+00,3.975597509027873344e-01,2.610274389839096348e-02,3.145538095148212032e-02,1.515999002868688959e-02,2.418444491431383792e-01
5.427999999999999936e+00,4.342400000000000482e+00,3.976332845072340638e-01,2.615304076670361966e-02,3.141567314815236350e-02,1.513900467939745774e-02,2.422084251193089843e-01
5.429999999999999716e+00,4.344000000000000306e+00,3.977067713435066820e-01,2.620327397238787423e-02,3.137580276776853749e-02,1.511794684055092243e-02,2.425717421194354406e-01
5.432000000000000384e+00,4.345600000000000129e+00,3.977802114327153027e-01,2.625344325586279753e-02,3.133577048818850241e-02,1.509681686239187047e-02,2.429343993899494292e-01
5.434000000000000163e+00,4.347199999999999953e+00,3.978536047959729816e-01,2.630354835863146779e-02,3.129557698654284598e-02,1.507561509462150562e-02,2.432963961840112210e-01
5.435999999999999943e+00,4.348799999999999777e+00,3.979269514543958830e-01,2.635358902327977759e-02,3.125522293923293365e-02,1.505434188639717501e-02,2.436577317614828653e-01
5.437999999999999723e+00,4.350399999999999601e+00,3.980002514291031135e-01,2.640356499347529945e-02,3.121470902192885130e-02,1.503299758633190077e-02,2.440184053889023486e-01
5.440000000000000391e+00,4.352000000000000313e+00,3.980735047412168881e-01,2.645347601396609225e-02,3.117403590956761145e-02,1.501158254249398624e-02,2.443784163394568665e-01
5.442000000000000171e+00,4.353600000000000136e+00,3.981467114118621975e-01,2.650332183057947655e-02,3.113320427635107510e-02,1.499009710240653548e-02,2.447377638929560673e-01
5.443999999999999950e+00,4.355199999999999960e+00,3.982198714621670854e-01,2.655310219022096255e-02,3.109221479574404007e-02,1.496854161304700739e-02,2.450964473358068774e-01
5.445999999999999730e+00,4.356799999999999784e+00,3.982929849132625377e-01,2.660281684087300105e-02,3.105106814047235014e-02,1.494691642084680812e-02,2.454544659609863566e-01
5.448000000000000398e+00,4.358400000000000496e+00,3.983660517862824268e-01,2.665246553159378307e-02,3.100976498252096952e-02,1.492522187169086079e-02,2.458118190680169957e-01
5.450000000000000178e+00,4.360000000000000320e+00,3.984390721023633453e-01,2.670204801251610874e-02,3.096830599313201912e-02,1.490345831091715104e-02,2.461685059629391825e-01
5.451999999999999957e+00,4.361600000000000144e+00,3.985120458826449386e-01,2.675156403484617307e-02,3.092669184280293776e-02,1.488162608331634537e-02,2.465245259582874993e-01
5.453999999999999737e+00,4.363199999999999967e+00,3.985849731482695724e-01,2.680101335086234118e-02,3.088492320128451846e-02,1.485972553313132972e-02,2.468798783730634105e-01
5.456000000000000405e+00,4.364800000000000679e+00,3.986578539203824434e-01,2.685039571391401383e-02,3.084300073757905922e-02,1.483775700405681568e-02,2.472345625327102281e-01
5.458000000000000185e+00,4.366400000000000503e+00,3.987306882201315239e-01,2.689971087842039574e-02,3.080092511993853116e-02,1.481572083923896228e-02,2.475885777690884915e-01
5.459999999999999964e+00,4.368000000000000327e+00,3.988034760686675617e-01,2.694895859986926046e-02,3.075869701586259053e-02,1.479361738127490944e-02,2.479419234204494060e-01
5.461999999999999744e+00,4.369600000000000151e+00,3.988762174871440247e-01,2.699813863481578119e-02,3.071631709209681621e-02,1.477144697221242226e-02,2.482945988314105012e-01
5.464000000000000412e+00,4.371200000000000863e+00,3.989489124967171008e-01,2.704725074088135464e-02,3.067378601463069746e-02,1.474920995354941575e-02,2.486466033529298736e-01
5.466000000000000192e+00,4.372800000000000686e+00,3.990215611185456979e-01,2.709629467675234160e-02,3.063110444869607610e-02,1.472690666623371024e-02,2.489979363422823444e-01
5.467999999999999972e+00,4.374400000000000510e+00,3.990941633737913885e-01,2.714527020217883529e-02,3.058827305876503019e-02,1.470453745066249186e-02,2.493485971630329256e-01
5.469999999999999751e+00,4.376000000000000334e+00,3.991667192836184097e-01,2.719417707797351300e-02,3.054529250854812888e-02,1.468210264668198990e-02,2.496985851850134774e-01
5.472000000000000419e+00,4.377600000000000158e+00,3.992392288691936630e-01,2.724301506601035233e-02,3.050216346099263523e-02,1.465960259358707087e-02,2.500478997842968121e-01
5.474000000000000199e+00,4.379199999999999982e+00,3.993116921516864370e-01,2.729178392922346555e-02,3.045888657828071944e-02,1.463703763012092623e-02,2.503965403431737125e-01
5.475999999999999979e+00,4.380799999999999805e+00,3.993841091522689069e-01,2.734048343160581929e-02,3.041546252182751944e-02,1.461440809447456940e-02,2.507445062501262867e-01
5.477999999999999758e+00,4.382399999999999629e+00,3.994564798921156901e-01,2.738911333820802721e-02,3.037189195227947905e-02,1.459171432428659453e-02,2.510917968998058192e-01
5.480000000000000426e+00,4.384000000000000341e+00,3.995288043924039578e-01,2.743767341513712529e-02,3.032817552951243972e-02,1.456895665664269951e-02,2.514384116930064583e-01
5.482000000000000206e+00,4.385600000000000165e+00,3.996010826743132682e-01,2.748616342955534017e-02,3.028431391263004466e-02,1.454613542807544832e-02,2.517843500366425680e-01
5.483999999999999986e+00,4.387199999999999989e+00,3.996733147590258994e-01,2.753458314967884013e-02,3.024030775996168832e-02,1.452325097456376619e-02,2.521296113437237474e-01
5.485999999999999766e+00,4.388799999999999812e+00,3.997455006677264611e-01,2.758293234477651040e-02,3.019615772906098991e-02,1.450030363153269504e-02,2.524741950333315166e-01
5.488000000000000433e+00,4.390400000000000524e+00,3.998176404216021718e-01,2.763121078516868334e-02,3.015186447670386433e-02,1.447729373385295976e-02,2.528181005305947249e-01
5.490000000000000213e+00,4.392000000000000348e+00,3.998897340418424151e-01,2.767941824222589983e-02,3.010742865888690889e-02,1.445422161584070456e-02,2.531613272666657366e-01
5.491999999999999993e+00,4.393600000000000172e+00,3.999617815496392392e-01,2.772755448836771927e-02,3.006285093082556453e-02,1.443108761125707316e-02,2.535038746786980601e-01
5.493999999999999773e+00,4.395199999999999996e+00,4.000337829661869682e-01,2.777561929706136648e-02,3.001813194695234985e-02,1.440789205330788095e-02,2.538457422098209793e-01
5.496000000000000441e+00,4.396800000000000708e+00,4.001057383126824241e-01,2.782361244282056251e-02,2.997327236091526168e-02,1.438463527464331308e-02,2.541869293091169046e-01
5.498000000000000220e+00,4.398400000000000531e+00,4.001776476103245939e-01,2.787153370120420276e-02,2.992827282557596405e-02,1.436131760735757934e-02,2.545274354315980037e-01
5.500000000000000000e+00,4.400000000000000355e+00,4.002495108803148516e-01,2.791938284881518781e-02,2.988313399300802573e-02,1.433793938298852551e-02,2.548672600381831077e-01
5.501999999999999780e+00,4.401600000000000179e+00,4.003213281438569582e-01,2.796715966329905989e-02,2.983785651449536586e-02,1.431450093251739920e-02,2.552064025956735649e-01
5.504000000000000448e+00,4.403200000000000891e+00,4.003930994221568951e-01,2.801486392334277820e-02,2.979244104053038744e-02,1.429100258636844568e-02,2.555448625767309245e-01
5.506000000000000227e+00,4.404800000000000715e+00,4.004648247364229197e-01,2.806249540867346987e-02,2.974688822081243342e-02,1.426744467440865631e-02,2.558826394598540666e-01
5.508000000000000007e+00,4.406400000000000539e+00,4.005365041078655652e-01,2.811005390005717405e-02,2.970119870424604500e-02,1.424382752594741466e-02,2.562197327293555538e-01
5.509999999999999787e+00,4.408000000000000362e+00,4.006081375576974746e-01,2.815753917929747843e-02,2.965537313893917837e-02,1.422015146973614787e-02,2.565561418753390943e-01
5.512000000000000455e+00,4.409600000000000186e+00,4.006797251071336774e-01,2.820495102923436387e-02,2.960941217220176488e-02,1.419641683396811668e-02,2.568918663936768376e-01
5.514000000000000234e+00,4.411200000000000010e+00,4.007512667773911463e-01,2.825228923374283052e-02,2.956331645054386531e-02,1.417262394627802000e-02,2.572269057859867258e-01
5.516000000000000014e+00,4.412799999999999834e+00,4.008227625896891855e-01,2.829955357773167313e-02,2.951708661967411551e-02,1.414877313374175022e-02,2.575612595596105114e-01
5.517999999999999794e+00,4.414399999999999658e+00,4.008942125652492083e-01,2.834674384714217302e-02,2.947072332449805071e-02,1.412486472287606543e-02,2.578949272275894988e-01
5.520000000000000462e+00,4.416000000000000369e+00,4.009656167252947934e-01,2.839385982894677973e-02,2.942422720911641240e-02,1.410089903963827884e-02,2.582279083086440608e-01
5.522000000000000242e+00,4.417600000000000193e+00,4.010369750910513509e-01,2.844090131114793141e-02,2.937759891682366689e-02,1.407687640942604373e-02,2.585602023271507122e-01
5.524000000000000021e+00,4.419200000000000017e+00,4.011082876837467337e-01,2.848786808277666005e-02,2.933083909010630180e-02,1.405279715707700647e-02,2.588918088131197948e-01
5.525999999999999801e+00,4.420799999999999841e+00,4.011795545246105155e-01,2.853475993389127316e-02,2.928394837064111564e-02,1.402866160686849599e-02,2.592227273021727174e-01
5.528000000000000469e+00,4.422400000000000553e+00,4.012507756348746013e-01,2.858157665557619839e-02,2.923692739929378837e-02,1.400447008251731046e-02,2.595529573355212505e-01
5.530000000000000249e+00,4.424000000000000377e+00,4.013219510357726727e-01,2.862831803994056803e-02,2.918977681611724384e-02,1.398022290717944836e-02,2.598824984599453769e-01
5.532000000000000028e+00,4.425600000000000200e+00,4.013930807485404650e-01,2.867498388011690755e-02,2.914249726034995672e-02,1.395592040344975117e-02,2.602113502277695334e-01
5.533999999999999808e+00,4.427200000000000024e+00,4.014641647944157121e-01,2.872157397025992126e-02,2.909508937041451609e-02,1.393156289336173678e-02,2.605395121968436256e-01
5.536000000000000476e+00,4.428800000000000736e+00,4.015352031946381461e-01,2.876808810554513582e-02,2.904755378391584222e-02,1.390715069838721098e-02,2.608669839305197691e-01
5.538000000000000256e+00,4.430400000000000560e+00,4.016061959704493312e-01,2.881452608216753322e-02,2.899989113763999649e-02,1.388268413943620147e-02,2.611937649976304177e-01
5.540000000000000036e+00,4.432000000000000384e+00,4.016771431430926631e-01,2.886088769734035733e-02,2.895210206755218299e-02,1.385816353685647741e-02,2.615198549724682131e-01
5.541999999999999815e+00,4.433600000000000207e+00,4.017480447338136473e-01,2.890717274929372610e-02,2.890418720879546488e-02,1.383358921043342446e-02,2.618452534347631144e-01
5.544000000000000483e+00,4.435200000000000919e+00,4.018189007638594545e-01,2.895338103727332010e-02,2.885614719568920655e-02,1.380896147938979503e-02,2.621699599696619698e-01
5.546000000000000263e+00,4.436800000000000743e+00,4.018897112544792538e-01,2.899951236153906070e-02,2.880798266172746383e-02,1.378428066238541506e-02,2.624939741677074778e-01
5.548000000000000043e+00,4.438400000000000567e+00,4.019604762269238796e-01,2.904556652336381592e-02,2.875969423957750251e-02,1.375954707751696898e-02,2.628172956248158165e-01
5.549999999999999822e+00,4.440000000000000391e+00,4.020311957024460536e-01,2.909154332503203003e-02,2.871128256107827181e-02,1.373476104231774984e-02,2.631399239422571035e-01
5.552000000000000490e+00,4.441600000000000215e+00,4.021018697023003297e-01,2.913744256983848493e-02,2.866274825723884659e-02,1.370992287375740609e-02,2.634618587266331913e-01
5.554000000000000270e+00,4.443200000000000038e+00,4.021724982477428156e-01,2.918326406208685345e-02,2.861409195823709506e-02,1.368503288824178890e-02,2.637830995898571285e-01
5.556000000000000050e+00,4.444799999999999862e+00,4.022430813600316180e-01,2.922900760708842943e-02,2.856531429341788858e-02,1.366009140161257920e-02,2.641036461491330090e-01
