a,ell,positive_heatlike_integral_over_gamma0,probability_backflow,final_population,min_Pdot,max_Pdot
2.732874688650747119e-01,1.945887717576388898e-02,1.158812701971555087e-01,6.164880059279634339e-03,9.123608781302424697e-01,-3.706949833637730035e-02,2.368769078602589104e-02
2.732874688650747119e-01,2.067289082355074428e-02,1.234432868920577048e-01,6.567094241219325647e-03,9.073417955237490506e-01,-3.921967074677271126e-02,2.509594624768708704e-02
2.732874688650747119e-01,2.196264517948329914e-02,1.315072046490602942e-01,6.995993612812360582e-03,9.020630471371778869e-01,-4.148442820628118338e-02,2.658205517975908982e-02
2.732874688650747119e-01,2.333286560631255002e-02,1.401052712843620929e-01,7.453291606699712947e-03,8.965145166240062746e-01,-4.386872456776033657e-02,2.814941195680870784e-02
2.732874688650747119e-01,2.478857227593068979e-02,1.492810631289970824e-01,7.941301499023242436e-03,8.906860941303200718e-01,-4.637783420762724151e-02,2.980140818461213606e-02
2.732874688650747119e-01,2.633509856212426156e-02,1.590590616004807223e-01,8.461326032475437187e-03,8.845677332439881857e-01,-4.901658060475106576e-02,3.154140179229396324e-02
2.732874688650747119e-01,2.797811058082649155e-02,1.694951560322861817e-01,9.016330426414049387e-03,8.781495145480995301e-01,-5.179004809294188161e-02,3.337268011623460012e-02
2.732874688650747119e-01,2.972362794946058900e-02,1.806135699856971921e-01,9.607604056093326655e-03,8.714217159498420795e-01,-5.470334949121089668e-02,3.529841616170282387e-02
2.732874688650747119e-01,3.157804584143061172e-02,1.924728172612053256e-01,1.023825107968641748e-02,8.643748898579701745e-01,-5.776157501784268816e-02,3.732161716021901998e-02
2.732874688650747119e-01,3.354815841656336173e-02,2.051081812798267734e-01,1.091014618765524455e-02,8.569999471589937468e-01,-6.096975872946492486e-02,3.944506447776946478e-02
2.732874688650747119e-01,3.564118371334409202e-02,2.185660528625288646e-01,1.162575180939508408e-02,8.492882477914419637e-01,-6.433284044009809910e-02,4.167124387527641055e-02
2.732874688650747119e-01,3.786479009414649155e-02,2.329088732370654946e-01,1.238837925819196405e-02,8.412316975361779914e-01,-6.785562277023665656e-02,4.400226508347565568e-02
2.732874688650747119e-01,4.022712434034501905e-02,2.481707249162570794e-01,1.319983900463421629e-02,8.328228504266633747e-01,-7.154302094982890881e-02,4.643976963619482479e-02
2.732874688650747119e-01,4.273684150024484318e-02,2.644040135713443540e-01,1.406291047651660360e-02,8.240550159346866632e-01,-7.539954338233566256e-02,4.898482591721145529e-02
2.732874688650747119e-01,4.540313659918413652e-02,2.816738002782617212e-01,1.498104169845046116e-02,8.149223698035958918e-01,-7.942908888867550310e-02,5.163781042639896401e-02
2.732874688650747119e-01,4.823577832798812970e-02,3.000234748000969454e-01,1.595653318935543949e-02,8.054200670835968134e-01,-8.363628303378277395e-02,5.439827437275559369e-02
2.732874688650747119e-01,5.124514483320120189e-02,3.195011035561048374e-01,1.699193161317997386e-02,7.955443555743798578e-01,-8.802418157765132256e-02,5.726479486922748247e-02
2.732874688650747119e-01,5.444226174022428338e-02,3.401568805695832087e-01,1.808989449339519495e-02,7.852926875043141353e-01,-9.259692411460310191e-02,6.023481025328130539e-02
2.732874688650747119e-01,5.783884254866560048e-02,3.620380266420651916e-01,1.925291999929186482e-02,7.746638268806770311e-01,-9.735676136900468791e-02,6.330443940631685917e-02
2.732874688650747119e-01,6.144733154790400081e-02,3.851873356246408586e-01,2.048326961819853242e-02,7.636579495427108233e-01,-1.023063385071033976e-01,6.646828541448009109e-02
2.732874688650747119e-01,6.528094941009757179e-02,4.096414498482773836e-01,2.178287645411083537e-02,7.522767325549220008e-01,-1.074477571594253666e-01,6.971922452485028454e-02
2.732874688650747119e-01,6.935374162767990458e-02,4.354288397039911551e-01,2.315323783088759149e-02,7.405234292119324824e-01,-1.127825022961883444e-01,7.304818212653588216e-02
2.732874688650747119e-01,7.368062997280773463e-02,4.625674656560904707e-01,2.459529105428227835e-02,7.284029256142338093e-01,-1.183113650350127166e-01,7.644389844736414197e-02
2.732874688650747119e-01,7.827746716729556964e-02,4.910621063557323307e-01,2.610927147434304041e-02,7.159217745480916939e-01,-1.240343616872128657e-01,7.989268782271850833e-02
2.732874688650747119e-01,8.316109496333533302e-02,5.209323707508082268e-01,2.769619200147067917e-02,7.030882022999093151e-01,-1.299506494620490116e-01,8.337819677781437011e-02
2.732874688650747119e-01,8.834940584779542305e-02,5.521258405532533109e-01,2.935325192813200909e-02,6.899120840989444448e-01,-1.360602206394447844e-01,8.688116777465255958e-02
2.732874688650747119e-01,9.386140859616946830e-02,5.845885866590726510e-01,3.107756310864426622e-02,6.764048841600864836e-01,-1.423596767308468736e-01,9.037921730442756429e-02
2.732874688650747119e-01,9.971729791634936779e-02,6.182967448861519388e-01,3.286781639476749062e-02,6.625795568422517823e-01,-1.488474686799995672e-01,9.384663903308583521e-02
2.732874688650747119e-01,1.059385284373813990e-01,6.530930337456666290e-01,3.471564413722310477e-02,6.484504062997128448e-01,-1.555198591413942955e-01,9.725424488773515286e-02
2.732874688650747119e-01,1.125478933142830401e-01,6.889010971802455030e-01,3.661694208286834368e-02,6.340329032331269987e-01,-1.623724851713028439e-01,1.005692592319554352e-01
2.732874688650747119e-01,1.195696077369105548e-01,7.255020187625705885e-01,3.856006412244472603e-02,6.193434589865107753e-01,-1.694004123232240866e-01,1.037552835114149280e-01
2.732874688650747119e-01,1.270293976488344745e-01,7.627125815701085720e-01,4.053523634270796844e-02,6.043991593141258001e-01,-1.765990134982427795e-01,1.067723508089380019e-01
2.732874688650747119e-01,1.349545940012686629e-01,8.002757703178554616e-01,4.252877353823406731e-02,5.892174626646959901e-01,-1.839611745296661494e-01,1.095770914355909537e-01
2.732874688650747119e-01,1.433742328873773286e-01,8.378660629903531554e-01,4.452335956521600441e-02,5.738158707766692901e-01,-1.914805232180006034e-01,1.121230317568970153e-01
2.732874688650747119e-01,1.523191619238295214e-01,8.751252094664844217e-01,4.649993611084909939e-02,5.582115826841884676e-01,-1.991493445456350431e-01,1.143610486173951002e-01
2.732874688650747119e-01,1.618221532693579490e-01,9.116374324318684552e-01,4.843639420372378157e-02,5.424211467863079283e-01,-2.069605725644152738e-01,1.162400006447020379e-01
2.732874688650747119e-01,1.719180236943967377e-01,9.469280666136656865e-01,5.030750392919511316e-02,5.264601292592822057e-01,-2.149065058997920441e-01,1.177075550173400098e-01
2.732874688650747119e-01,1.826437621417049684e-01,9.804639272054356258e-01,5.208493619543971831e-02,5.103428205537611229e-01,-2.229788309692824211e-01,1.187112235906300356e-01
2.732874688650747119e-01,1.940386652453297833e-01,1.011655836975750011e+00,5.373739930796889858e-02,4.940820047062019493e-01,-2.311686525194647790e-01,1.191996152375564277e-01
2.732874688650747119e-01,2.061444813044173707e-01,1.039863744155428815e+00,5.523091322409899584e-02,4.776888183290144974e-01,-2.394675009568834334e-01,1.191239015915466909e-01
2.732874688650747119e-01,2.190055632393610729e-01,1.064404837906722134e+00,5.652924298894455163e-02,4.611727269934364215e-01,-2.478682334005472832e-01,1.184394809184735886e-01
2.732874688650747119e-01,2.326690310906809056e-01,1.084565007576630213e+00,5.759450960834187200e-02,4.445416458145479144e-01,-2.563624950963049320e-01,1.171078096360733539e-01
2.732874688650747119e-01,2.471849446559939156e-01,1.099613889148694623e+00,5.838799112843793410e-02,4.278022279226081359e-01,-2.649422765616831765e-01,1.150983533560553940e-01
2.732874688650747119e-01,2.626064868975767630e-01,1.108823591933069785e+00,5.887111868226887340e-02,4.109603387427054333e-01,-2.736006098915900187e-01,1.123905899150270116e-01
2.732874688650747119e-01,2.789901587924841775e-01,1.111490997826796834e+00,5.900666158777691933e-02,3.940217253052393231e-01,-2.823306636336112563e-01,1.089759767721312778e-01
2.732874688650747119e-01,2.963959863391089078e-01,1.106966381990892367e+00,5.876024586063510052e-02,3.769928780619203335e-01,-2.911258074948263608e-01,1.048597759307219185e-01
2.732874688650747119e-01,3.148877404786074030e-01,1.094676618372846910e+00,5.810158759680958407e-02,3.598820680479365985e-01,-2.999828839736985442e-01,1.000626131919593875e-01
2.732874688650747119e-01,3.345331707369330609e-01,1.074140245963394191e+00,5.700529777004083309e-02,3.427005252224369358e-01,-3.088940757516457913e-01,9.462741787009981698e-02
2.732874688650747119e-01,3.554042534434871947e-01,1.045034861168377960e+00,5.545444015084801531e-02,3.254637053610178188e-01,-3.178569330371430190e-01,8.879794749248758057e-02
2.732874688650747119e-01,3.775774554358037882e-01,1.007210889387621711e+00,5.344126383195255819e-02,3.081925743319783306e-01,-3.268660794202371545e-01,8.272317047743557583e-02
2.732874688650747119e-01,4.011340142164213640e-01,9.606910525005706303e-01,5.096718120708663979e-02,2.909148217508559786e-01,-3.359213547234540242e-01,7.645220290362070292e-02
2.732874688650747119e-01,4.261602355883718496e-01,9.057465992180298020e-01,4.804678081125818984e-02,2.736659029964443324e-01,-3.450171662538011885e-01,7.004530488026612656e-02
2.732874688650747119e-01,4.527478098597549905e-01,8.428887164898295481e-01,4.470737187680693531e-02,2.564898016725649654e-01,-3.541520707449749561e-01,6.355626924230342589e-02
2.732874688650747119e-01,4.809941477758980510e-01,7.729021287894373149e-01,4.099074351867836030e-02,2.394394060142313319e-01,-3.633271823918968191e-01,5.704612302973992993e-02
2.732874688650747119e-01,5.110027374098795594e-01,6.968036018204931681e-01,3.695096837384493488e-02,2.225764042558667222e-01,-3.725380442337090647e-01,5.057048529722631136e-02
2.732874688650747119e-01,5.428835233189813758e-01,6.158349585306915897e-01,3.265401660291667590e-02,2.059706266209946068e-01,-3.817832582495532812e-01,4.418812875748540786e-02
2.732874688650747119e-01,5.767533093562111635e-01,5.315078477713621741e-01,2.818008576064095702e-02,1.896987952428671742e-01,-3.910647759518607325e-01,3.795158854117709757e-02
2.732874688650747119e-01,6.127361866127036816e-01,4.454979948191308825e-01,2.361801287242401917e-02,1.738426864545851436e-01,-4.003799671259357096e-01,3.191269646628807494e-02
2.732874688650747119e-01,6.509639880588831140e-01,3.596457414804395403e-01,1.906527460087995354e-02,1.584867594184825312e-01,-4.097252857467026388e-01,2.611904647545839828e-02
2.732874688650747119e-01,6.915767715500877877e-01,2.759056361439496952e-01,1.462531070841406600e-02,1.437153564640965553e-01,-4.191065360409905183e-01,2.061514361650957847e-02
2.732874688650747119e-01,7.347233329662770096e-01,1.963263423402564212e-01,1.040644958316364402e-02,1.296096281451379340e-01,-4.285138114491205963e-01,1.544125184012599440e-02
2.732874688650747119e-01,7.805617513658469342e-01,1.230119692593613645e-01,6.519871245155271083e-03,1.162443738284832384e-01,-4.379549412235689276e-01,1.063154855497118988e-02
2.732874688650747119e-01,8.292599681508731058e-01,5.878680668619783167e-02,3.115002039386457165e-03,1.036850109245373019e-01,-4.474208667740099954e-01,6.217863510415502087e-03
2.732874688650747119e-01,8.809964023657076426e-01,1.333987485633965180e-02,7.066268237966591642e-04,9.198488836832899307e-02,-4.569109944731589712e-01,2.227825947138726073e-03
2.732874688650747119e-01,9.359606043832426892e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.118314064614537418e-02,-4.664261985456126247e-01,0.000000000000000000e+00
2.732874688650747119e-01,9.943539503737974794e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.130323840301408533e-02,-4.759624880401955860e-01,0.000000000000000000e+00
2.732874688650747119e-01,1.056390380101000614e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.235233437937527656e-02,-4.855154555024516760e-01,0.000000000000000000e+00
2.732874688650747119e-01,1.122297180747786838e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.432143567206821483e-02,-4.950848212451289809e-01,0.000000000000000000e+00
2.732874688650747119e-01,1.192315819644253594e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.718636334810791255e-02,-5.046663843615238898e-01,0.000000000000000000e+00
2.732874688650747119e-01,1.266702828948323756e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.090939685839607709e-02,-5.142518677267612359e-01,0.000000000000000000e+00
2.732874688650747119e-01,1.345730745520447469e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.544145098252547005e-02,-5.238415942382773638e-01,0.000000000000000000e+00
2.732874688650747119e-01,1.429689109435866134e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.072460229233695689e-02,-5.334279691463713613e-01,0.000000000000000000e+00
2.732874688650747119e-01,1.518885524792715991e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.669477233618181358e-02,-5.430117787313301081e-01,0.000000000000000000e+00
2.732874688650747119e-01,1.613646786702571667e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.328438470434775892e-02,-5.525811939600184797e-01,0.000000000000000000e+00
2.732874688650747119e-01,1.714320078592415975e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.042483900613143930e-02,-5.621333612008079239e-01,0.000000000000000000e+00
2.732874688650747119e-01,1.821274244204725834e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.804868115816123456e-02,-5.716641166360494353e-01,0.000000000000000000e+00
2.732874688650747119e-01,1.934901138955933853e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.609139045002543761e-02,-5.811675476357568426e-01,0.000000000000000000e+00
2.732874688650747119e-01,2.055617065604391058e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.449274445040756379e-02,-5.906354605745310904e-01,0.000000000000000000e+00
2.732874688650747119e-01,2.183864299487725980e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.319775905466502933e-02,-6.000575786697973646e-01,0.000000000000000000e+00
2.732874688650747119e-01,2.320112708917779543e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.215723043796899591e-02,-6.094485549760469967e-01,0.000000000000000000e+00
2.732874688650747119e-01,2.464861476669807594e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.132792727322878487e-02,-6.187709186172112297e-01,0.000000000000000000e+00
2.732874688650747119e-01,2.618640928873157581e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.067249519829709462e-02,-6.280530039824169242e-01,0.000000000000000000e+00
2.732874688650747119e-01,2.782014478003976610e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.015914172761012146e-02,-6.372626243041524807e-01,0.000000000000000000e+00
2.732874688650747119e-01,2.955580687098715575e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.761169571999642192e-03,-6.463989095959181697e-01,0.000000000000000000e+00
2.732874688650747119e-01,3.139975462751139812e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.456420911558533621e-03,-6.554598924051164843e-01,0.000000000000000000e+00
2.732874688650747119e-01,3.335874384927570713e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.226686013425995994e-03,-6.644420564307305099e-01,0.000000000000000000e+00
2.732874688650747119e-01,3.543995182136195243e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.057118256052402658e-03,-6.733397876182136699e-01,0.000000000000000000e+00
2.732874688650747119e-01,3.765100361018915542e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.935685636589245362e-03,-6.821447024894022881e-01,0.000000000000000000e+00
2.732874688650747119e-01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.852677521787567783e-03,-6.908448199736459960e-01,0.000000000000000000e+00
2.916008142814391357e-01,1.000000000000000021e-02,2.691664996711563840e-02,1.433062313793657862e-03,9.545836240337086664e-01,-1.909219474709201655e-02,8.540813380328969237e-03
2.916008142814391357e-01,1.062388679306682480e-02,2.870421892213582959e-02,1.528223982093497016e-03,9.518630981059570395e-01,-2.024119179947530059e-02,9.073993782232695968e-03
2.916008142814391357e-01,1.128669705918996895e-02,3.061607770025981390e-02,1.630001057539852503e-03,9.489868744519160959e-01,-2.145664075950024993e-02,9.640272385993527149e-03
