t,Gamma_beta,coherence,gamma_phi,bath_energy,system_entropy,Sigma_beta
1.164285714285714146e+00,6.135969274932346895e-01,5.413999860907312556e-01,9.285359420318519685e-01,2.381295171640866182e-01,5.384291476986464708e-01,2.919724319339512597e+00
1.171428571428571486e+00,6.202405329044146098e-01,5.378150598171161922e-01,9.316683982675129094e-01,2.403116941160443332e-01,5.405930195425600049e-01,2.943709960703003059e+00
1.178571428571428603e+00,6.269064022893925392e-01,5.342419769573889532e-01,9.347698793397194450e-01,2.424935820854312307e-01,5.427317501696797830e-01,2.967667571023992146e+00
1.185714285714285721e+00,6.335943149270522046e-01,5.306809345316826354e-01,9.378405339350855963e-01,2.446750602097949034e-01,5.448454975576344506e-01,2.991596099655583707e+00
1.192857142857142838e+00,6.403040511640993859e-01,5.271321245385578447e-01,9.408805123486733146e-01,2.468560091739414319e-01,5.469344223818977113e-01,3.015494514121312086e+00
1.199999999999999956e+00,6.470353924263625434e-01,5.235957339968660973e-01,9.438899664307026649e-01,2.490363112083001096e-01,5.489986878907457957e-01,3.039361799973746781e+00
1.207142857142857073e+00,6.537881212297113054e-01,5.200719449885576884e-01,9.468690495338156765e-01,2.512158500868840183e-01,5.510384597825699338e-01,3.063196960651410006e+00
1.214285714285714191e+00,6.605620211906011452e-01,5.165609347023860654e-01,9.498179164609067415e-01,2.533945111248583348e-01,5.530539060855456102e-01,3.086999017334128848e+00
1.221428571428571308e+00,6.673568770362494629e-01,5.130628754784648526e-01,9.527367234135264429e-01,2.555721811757236672e-01,5.550451970396494961e-01,3.110767008796885946e+00
1.228571428571428426e+00,6.741724746144407421e-01,5.095779348536375597e-01,9.556256279408655852e-01,2.577487486281258566e-01,5.570125049810168427e-01,3.134499991262275298e+00
1.235714285714285765e+00,6.810086009029752141e-01,5.061062756076136759e-01,9.584847888893267553e-01,2.599241034022994890e-01,5.589560042286296770e-01,3.158197038251624456e+00
1.242857142857142883e+00,6.878650440187527026e-01,5.026480558098342932e-01,9.613143663526900751e-01,2.620981369461568011e-01,5.608758709733274728e-01,3.181857240434895484e+00
1.250000000000000000e+00,6.947415932265099681e-01,4.992034288670201825e-01,9.641145216228822479e-01,2.642707422310300869e-01,5.627722831691290839e-01,3.205479705479429953e+00
1.257142857142857117e+00,7.016380389472023360e-01,4.957725435713697393e-01,9.668854171413482357e-01,2.664418137470766501e-01,5.646454204268512855e-01,3.229063557897617898e+00
1.264285714285714235e+00,7.085541727660437106e-01,4.923555441493606133e-01,9.696272164510344460e-01,2.686112474983564091e-01,5.664954639100148182e-01,3.252607938893579131e+00
1.271428571428571352e+00,7.154897874402045277e-01,4.889525703111206600e-01,9.723400841489919788e-01,2.707789409975902561e-01,5.683225962330202830e-01,3.276112006208922622e+00
1.278571428571428470e+00,7.224446769061735329e-01,4.855637573003279139e-01,9.750241858395952699e-01,2.729447932606095528e-01,5.701270013615821197e-01,3.299574933967677648e+00
1.285714285714285587e+00,7.294186362867882689e-01,4.821892359446034448e-01,9.776796880883885654e-01,2.751087048005047553e-01,5.719088645154020156e-01,3.322995912520449568e+00
1.292857142857142927e+00,7.364114618979372695e-01,4.788291327063602387e-01,9.803067583765594506e-01,2.772705776214819950e-01,5.736683720730655356e-01,3.346374148287885042e+00
1.300000000000000044e+00,7.434229512549387353e-01,4.754835697340731859e-01,9.829055650560405422e-01,2.794303152124374412e-01,5.754057114791473193e-01,3.369708863603522175e+00
1.307142857142857162e+00,7.504529030786034616e-01,4.721526649139327625e-01,9.854762773052502256e-01,2.815878225402575485e-01,5.771210711535008642e-01,3.392999296556076239e+00
1.314285714285714279e+00,7.575011173009812415e-01,4.688365319218514848e-01,9.880190650854637768e-01,2.837430060428535183e-01,5.788146404027204595e-01,3.416244700831255976e+00
1.321428571428571397e+00,7.645673950707979616e-01,4.655352802757878328e-01,9.905340990978256377e-01,2.858957736219394086e-01,5.804866093337486266e-01,3.439444345553142490e+00
1.328571428571428514e+00,7.716515387585904939e-01,4.622490153883540009e-01,9.930215507409992926e-01,2.880460346355621093e-01,5.821371687696149655e-01,3.462597515125235947e+00
1.335714285714285632e+00,7.787533519615379429e-01,4.589778386196785021e-01,9.954815920694597420e-01,2.901936998903907883e-01,5.837665101672794288e-01,3.485703509071187423e+00
1.342857142857142749e+00,7.858726395080001259e-01,4.557218473304890383e-01,9.979143957524242436e-01,2.923386816337752991e-01,5.853748255375634812e-01,3.508761641875316251e+00
1.349999999999999867e+00,7.930092074617635101e-01,4.524811349353879963e-01,1.000320135033428537e+00,2.944808935455809906e-01,5.869623073671420554e-01,3.531771242822951962e+00
1.357142857142857206e+00,8.001628631260007118e-01,4.492557909562894247e-01,1.002698983690542223e+00,2.966202507298083546e-01,5.885291485425778735e-01,3.554731655840661197e+00
1.364285714285714324e+00,8.073334150469483328e-01,4.460459010759889042e-01,1.005051115997228850e+00,2.987566697060047294e-01,5.900755422763699354e-01,3.577642239336417340e+00
1.371428571428571441e+00,8.145206730173086829e-01,4.428515471918380575e-01,1.007376706683843937e+00,3.008900684004779946e-01,5.916016820349980776e-01,3.600502366039778135e+00
1.378571428571428559e+00,8.217244480793761685e-01,4.396728074694972177e-01,1.009675930899777807e+00,3.030203661373166990e-01,5.931077614689329591e-01,3.623311422842100171e+00
1.385714285714285676e+00,8.289445525278983373e-01,4.365097563967380023e-01,1.011948964176236920e+00,3.051474836292277781e-01,5.945939743445921577e-01,3.646068810636870161e+00
1.392857142857142794e+00,8.361807999126715796e-01,4.333624648372716992e-01,1.014195982389660911e+00,3.072713429681966368e-01,5.960605144782132880e-01,3.668773944160179656e+00
1.399999999999999911e+00,8.434330050408780366e-01,4.302310000845769311e-01,1.016417161725780449e+00,3.093918676159789771e-01,5.975075756716220488e-01,3.691426251831412042e+00
1.407142857142857029e+00,8.507009839791696004e-01,4.271154259157023958e-01,1.018612678644308600e+00,3.115089823944303671e-01,5.989353516498664431e-01,3.714025175594170225e+00
1.414285714285714146e+00,8.579845540554982275e-01,4.240158026450228101e-01,1.020782709844264557e+00,3.136226134756815997e-01,6.003440360006929710e-01,3.736570170757508969e+00
1.421428571428571486e+00,8.652835338607066662e-01,4.209321871779212465e-01,1.022927432229929323e+00,3.157326883721664479e-01,6.017338221158377021e-01,3.759060705837502070e+00
1.428571428571428603e+00,8.725977432498716047e-01,4.178646330643803752e-01,1.025047022877427771e+00,3.178391359265089755e-01,6.031049031341058075e-01,3.781496262399195452e+00
1.435714285714285721e+00,8.799270033434161142e-01,4.148131905524569674e-01,1.027141659001937990e+00,3.199418863012768455e-01,6.044574718862124607e-01,3.803876334898980804e+00
1.442857142857142838e+00,8.872711365279863927e-01,4.117779066416213385e-01,1.029211517925521902e+00,3.220408709686085613e-01,6.057917208413600152e-01,3.826200430527445739e+00
1.449999999999999956e+00,8.946299664571020216e-01,4.087588251359409175e-01,1.031256777045573836e+00,3.241360226997190841e-01,6.071078420555198196e-01,3.848468069052710661e+00
1.457142857142857073e+00,9.020033180515845128e-01,4.057559866970872897e-01,1.033277613803886830e+00,3.262272755542934832e-01,6.084060271213971305e-01,3.870678782664331852e+00
1.464285714285714191e+00,9.093910174997640317e-01,4.027694288971508940e-01,1.035274205656328439e+00,3.283145648697708419e-01,6.096864671200470376e-01,3.892832115817755234e+00
1.471428571428571308e+00,9.167928922574744011e-01,3.997991862712416133e-01,1.037246730043127840e+00,3.303978272505289082e-01,6.109493525741171993e-01,3.914927625079406504e+00
1.478571428571428426e+00,9.242087710478378293e-01,3.968452903698601042e-01,1.039195364359763341e+00,3.324770005569722686e-01,6.121948734026871897e-01,3.936964878972409654e+00
1.485714285714285765e+00,9.316384838608412489e-01,3.939077698110232673e-01,1.041120285928454070e+00,3.345520238945330349e-01,6.134232188776789219e-01,3.958943457823009382e+00
1.492857142857142883e+00,9.390818619527144806e-01,3.909866503321260400e-01,1.043021671970242314e+00,3.366228376025858227e-01,6.146345775818092827e-01,3.980862953607667176e+00
1.500000000000000000e+00,9.465387378451085576e-01,3.880819548415256337e-01,1.044899699577671592e+00,3.386893832432879003e-01,6.158291373680584435e-01,4.002722969800936781e+00
1.507142857142857117e+00,9.540089453240833128e-01,3.851937034698313944e-01,1.046754545688048710e+00,3.407516035903461749e-01,6.170070853206245376e-01,4.024523121224086175e+00
1.514285714285714235e+00,9.614923194389036754e-01,3.823219136208888536e-01,1.048586387057288682e+00,3.428094426177180076e-01,6.181686077173397242e-01,4.046263033894519801e+00
1.521428571428571352e+00,9.689886965006528907e-01,3.794666000224412028e-01,1.050395400234334753e+00,3.448628454882511352e-01,6.193138899935167752e-01,4.067942344876028571e+00
1.528571428571428470e+00,9.764979140806642199e-01,3.766277747764572026e-01,1.052181761536154170e+00,3.469117585422685779e-01,6.204431167072022024e-01,4.089560702129888092e+00
1.535714285714285587e+00,9.840198110087756689e-01,3.738054474091121460e-01,1.053945647023294629e+00,3.489561292861023678e-01,6.215564715058059519e-01,4.111117764366829519e+00
1.542857142857142705e+00,9.915542273714150756e-01,3.709996249204089991e-01,1.055687232476008264e+00,3.509959063805822566e-01,6.226541370940823494e-01,4.132613200899904804e+00
1.550000000000000044e+00,9.991010045095121139e-01,3.682103118334312253e-01,1.057406693370926520e+00,3.530310396294846775e-01,6.237362952034319896e-01,4.154046691498278321e+00
1.557142857142857162e+00,1.006659985016247871e+00,3.654375102432132483e-01,1.059104204858289489e+00,3.550614799679438494e-01,6.248031265625031416e-01,4.175417926241941302e+00
1.564285714285714279e+00,1.014231012734645887e+00,3.626812198652190067e-01,1.060779941739717458e+00,3.570871794508355679e-01,6.258548108690598077e-01,4.196726605377415709e+00
1.571428571428571397e+00,1.021813932755001986e+00,3.599414380834209948e-01,1.062434078446523822e+00,3.591080912411306891e-01,6.268915267630932320e-01,4.217972439174399568e+00
1.578571428571428514e+00,1.029408591412164897e+00,3.572181599979670219e-01,1.064066789018558890e+00,3.611241695982300159e-01,6.279134518011488808e-01,4.239155147783448818e+00
1.585714285714285632e+00,1.037014836282665442e+00,3.545113784724289729e-01,1.065678247083585273e+00,3.631353698662800333e-01,6.289207624318451373e-01,4.260274461094645915e+00
1.592857142857142749e+00,1.044632516181700943e+00,3.518210841806233558e-01,1.067268625837170859e+00,3.651416484624752656e-01,6.299136339725525113e-01,4.281330118597304946e+00
1.599999999999999867e+00,1.052261481159977086e+00,3.491472656529968632e-01,1.068838098023100258e+00,3.671429628653526400e-01,6.308922405872128270e-01,4.302321869240739005e+00
1.607142857142856984e+00,1.059901582500415440e+00,3.464899093225679572e-01,1.070386835914295176e+00,3.691392716030795773e-01,6.318567552652699648e-01,4.323249471296065849e+00
1.614285714285714324e+00,1.067552672714719542e+00,3.438489995704210322e-01,1.071915011294240161e+00,3.711305342417421382e-01,6.328073498016858478e-01,4.344112692219106897e+00
1.621428571428571441e+00,1.075214605539814849e+00,3.412245187707433347e-01,1.073422795438903288e+00,3.731167113736343910e-01,6.337441947780183549e-01,4.364911308514362709e+00
1.628571428571428559e+00,1.082887235934164805e+00,3.386164473353980298e-01,1.074910359099149559e+00,3.750977646055556058e-01,6.346674595445361833e-01,4.385645105600092464e+00
1.635714285714285676e+00,1.090570420073952551e+00,3.360247637580335844e-01,1.076377872483640363e+00,3.770736565471163870e-01,6.355773122033439027e-01,4.406313877674508106e+00
1.642857142857142794e+00,1.098264015349152967e+00,3.334494446577167537e-01,1.077825505242211435e+00,3.790443507990590710e-01,6.364739195924942194e-01,4.426917427583084930e+00
1.649999999999999911e+00,1.105967880359480793e+00,3.308904648220901690e-01,1.079253426449721998e+00,3.810098119415937234e-01,6.373574472710629157e-01,4.447455566687000150e+00
1.657142857142857029e+00,1.113681874910228409e+00,3.283477972500469244e-01,1.080661804590373753e+00,3.829700055227560074e-01,6.382280595051639249e-01,4.467928114732724332e+00
1.664285714285714146e+00,1.121405860007990807e+00,3.258214131939203284e-01,1.082050807542485726e+00,3.849248980467871450e-01,6.390859192548764556e-01,4.488334899722747906e+00
1.671428571428571486e+00,1.129139697856288871e+00,3.233112822011821041e-01,1.083420602563726520e+00,3.868744569625406915e-01,6.399311881620672882e-01,4.508675757787473870e+00
1.678571428571428603e+00,1.136883251851076748e+00,3.208173721556519808e-01,1.084771356276791776e+00,3.888186506519191177e-01,6.407640265390790457e-01,4.528950533058270445e+00
1.685714285714285721e+00,1.144636386576165732e+00,3.183396493182062414e-01,1.086103234655523497e+00,3.907574484183419794e-01,6.415845933582660088e-01,4.549159077541686358e+00
1.692857142857142838e+00,1.152398967798536011e+00,3.158780783669923320e-01,1.087416403011463029e+00,3.926908204752503906e-01,6.423930462423523835e-01,4.569301250994856289e+00
1.699999999999999956e+00,1.160170862463558938e+00,3.134326224371422609e-01,1.088711025980834357e+00,3.946187379346482449e-01,6.431895414555927060e-01,4.589376920802075155e+00
1.707142857142857073e+00,1.167951938690131142e+00,3.110032431599820124e-01,1.089987267511947522e+00,3.965411727956847376e-01,6.439742338957100687e-01,4.609385961852557223e+00
1.714285714285714191e+00,1.175742065765714495e+00,3.085899007017392504e-01,1.091245290853017025e+00,3.984580979332796313e-01,6.447472770865938507e-01,4.629328256419389831e+00
1.721428571428571308e+00,1.183541114141294370e+00,3.061925538017449266e-01,1.092485258540391690e+00,4.003694870867942068e-01,6.455088231717335256e-01,4.649203694039676371e+00
1.728571428571428426e+00,1.191348955426253076e+00,3.038111598101290722e-01,1.093707332387185094e+00,4.022753148487498431e-01,6.462590229083672311e-01,4.669012171395865884e+00
1.735714285714285765e+00,1.199165462383166680e+00,3.014456747250092161e-01,1.094911673472301450e+00,4.041755566535971678e-01,6.469980256623271142e-01,4.688753592198299458e+00
1.742857142857142883e+00,1.206990508922518357e+00,2.990960532291735974e-01,1.096098442129857409e+00,4.060701887665370546e-01,6.477259794035581386e-01,4.708427867068929018e+00
1.750000000000000000e+00,1.214823970097347772e+00,2.967622487262535635e-01,1.097267797938979328e+00,4.079591882723966889e-01,6.484430307022925888e-01,4.728034913426259145e+00
1.757142857142857117e+00,1.222665722097817431e+00,2.944442133763927050e-01,1.098419899713984238e+00,4.098425330645617537e-01,6.491493247258598442e-01,4.747574655371477270e+00
1.764285714285714235e+00,1.230515642245719077e+00,2.921418981314062857e-01,1.099554905494930068e+00,4.117202018339669589e-01,6.498450052361117724e-01,4.767047023575782028e+00
1.771428571428571352e+00,1.238373608988909469e+00,2.898552527694354675e-01,1.100672972538528693e+00,4.135921740581470774e-01,6.505302145874461983e-01,4.786451955168916861e+00
1.778571428571428470e+00,1.246239501895683777e+00,2.875842259290959935e-01,1.101774257309420246e+00,4.154584299903506528e-01,6.512050937254071359e-01,4.805789393628913331e+00
1.785714285714285587e+00,1.254113201649087683e+00,2.853287651431224425e-01,1.102858915471801593e+00,4.173189506487161582e-01,6.518697821858476793e-01,4.825059288673008595e+00
1.792857142857142705e+00,1.261994590041172204e+00,2.830888168715087194e-01,1.103927101881395867e+00,4.191737178055154334e-01,6.525244180946334627e-01,4.844261596149787685e+00
1.800000000000000044e+00,1.269883549967188996e+00,2.808643265341482231e-01,1.104978970577767061e+00,4.210227139764625703e-01,6.531691381678705888e-01,4.863396277932496403e+00
1.807142857142857162e+00,1.277779965419736818e+00,2.786552385429720835e-01,1.106014674776965689e+00,4.228659224100926317e-01,6.538040777126419290e-01,4.882463301813568357e+00
1.814285714285714279e+00,1.285683721482851372e+00,2.764614963335910169e-01,1.107034366864506181e+00,4.247033270772098135e-01,6.544293706282335865e-01,4.901462641400331499e+00
1.821428571428571397e+00,1.293594704326050504e+00,2.742830423964395248e-01,1.108038198388662243e+00,4.265349126604066066e-01,6.550451494078344261e-01,4.920394276011901269e+00
1.828571428571428514e+00,1.301512801198331015e+00,2.721198183074268195e-01,1.109026320054079973e+00,4.283606645436570659e-01,6.556515451406936812e-01,4.939258190577264784e+00
