t,Gamma_beta,coherence,gamma_phi,bath_energy,system_entropy,Sigma_beta
7.442857142857143060e+00,1.037443471666245731e+00,3.543594549139663097e-01,-4.815240566130390976e-03,4.762274383833424718e-01,6.289770512287730098e-01,5.391251435062198283e+00
7.450000000000000178e+00,1.037409142951532637e+00,3.543716198274016738e-01,-4.796808018456770462e-03,4.762076512360365332e-01,6.289725450109751037e-01,5.391049057371340325e+00
7.457142857142857295e+00,1.037374945716533547e+00,3.543837385641743776e-01,-4.778426239304771860e-03,4.761879456276442157e-01,6.289680557300046937e-01,5.390847512006446962e+00
7.464285714285714413e+00,1.037340879598758869e+00,3.543958112479833056e-01,-4.760095188981691185e-03,4.761683211686212891e-01,6.289635833419546795e-01,5.390646795028168015e+00
7.471428571428571530e+00,1.037306944236004780e+00,3.544078380024615060e-01,-4.741814826753639953e-03,4.761487774715066901e-01,6.289591278029273980e-01,5.390446902517994410e+00
7.478571428571428648e+00,1.037273139266361666e+00,3.544198189511731378e-01,-4.723585110860589568e-03,4.761293141509084226e-01,6.289546890690376202e-01,5.390247830578121402e+00
7.485714285714285765e+00,1.037239464328221894e+00,3.544317542176103619e-01,-4.705405998529099861e-03,4.761099308234931216e-01,6.289502670964123299e-01,5.390049575331343767e+00
7.492857142857142883e+00,1.037205919060287584e+00,3.544436439251906212e-01,-4.687277445986537741e-03,4.760906271079737850e-01,6.289458618411922775e-01,5.389852132920929684e+00
7.500000000000000000e+00,1.037172503101576826e+00,3.544554881972540872e-01,-4.669199408475194386e-03,4.760714026250973951e-01,6.289414732595330904e-01,5.389655499510507042e+00
7.507142857142857117e+00,1.037139216091429894e+00,3.544672871570612727e-01,-4.651171840265503829e-03,4.760522569976340379e-01,6.289371013076066053e-01,5.389459671283947095e+00
7.514285714285714235e+00,1.037106057669519021e+00,3.544790409277895904e-01,-4.633194694668559856e-03,4.760331898503643577e-01,6.289327459416009791e-01,5.389264644445244556e+00
7.521428571428571352e+00,1.037073027475851505e+00,3.544907496325318541e-01,-4.615267924051101416e-03,4.760142008100688993e-01,6.289284071177227986e-01,5.389070415218411902e+00
7.528571428571428470e+00,1.037040125150779257e+00,3.545024133942927813e-01,-4.597391479846407551e-03,4.759952895055153954e-01,6.289240847921974131e-01,5.388876979847351478e+00
7.535714285714285587e+00,1.037007350335003908e+00,3.545140323359869949e-01,-4.579565312568895964e-03,4.759764555674481090e-01,6.289197789212701561e-01,5.388684334595751579e+00
7.542857142857142705e+00,1.036974702669583914e+00,3.545256065804363588e-01,-4.561789371826176741e-03,4.759576986285767308e-01,6.289154894612073443e-01,5.388492475746974542e+00
7.549999999999999822e+00,1.036942181795941442e+00,3.545371362503674795e-01,-4.544063606331990787e-03,4.759390183235633898e-01,6.289112163682972767e-01,5.388301399603930619e+00
7.557142857142856940e+00,1.036909787355867252e+00,3.545486214684093751e-01,-4.526387963918449171e-03,4.759204142890139377e-01,6.289069595988511230e-01,5.388111102488990056e+00
7.564285714285714057e+00,1.036877518991528246e+00,3.545600623570911991e-01,-4.508762391548748645e-03,4.759018861634640163e-01,6.289027191092039226e-01,5.387921580743844530e+00
7.571428571428571175e+00,1.036845376345473024e+00,3.545714590388396315e-01,-4.491186835329279148e-03,4.758834335873700638e-01,6.288984948557155841e-01,5.387732830729416555e+00
7.578571428571428292e+00,1.036813359060638984e+00,3.545828116359764359e-01,-4.473661240521508396e-03,4.758650562030973252e-01,6.288942867947715509e-01,5.387544848825744914e+00
7.585714285714285410e+00,1.036781466780356542e+00,3.545941202707165729e-01,-4.456185551554365208e-03,4.758467536549086385e-01,6.288900948827842452e-01,5.387357631431870963e+00
7.592857142857142527e+00,1.036749699148356463e+00,3.546053850651657013e-01,-4.438759712036518743e-03,4.758285255889538878e-01,6.288859190761935114e-01,5.387171174965732057e+00
7.599999999999999645e+00,1.036718055808774519e+00,3.546166061413181247e-01,-4.421383664766589082e-03,4.758103716532596228e-01,6.288817593314676158e-01,5.386985475864063844e+00
7.607142857142856762e+00,1.036686536406159043e+00,3.546277836210540158e-01,-4.404057351746665065e-03,4.757922914977164019e-01,6.288776156051042454e-01,5.386800530582267932e+00
7.614285714285713880e+00,1.036655140585474699e+00,3.546389176261379728e-01,-4.386780714192529615e-03,4.757742847740707437e-01,6.288734878536312856e-01,5.386616335594338167e+00
7.621428571428570997e+00,1.036623867992108705e+00,3.546500082782164665e-01,-4.369553692545884334e-03,4.757563511359123032e-01,6.288693760336074856e-01,5.386432887392730962e+00
7.628571428571428115e+00,1.036592718271877045e+00,3.546610556988156748e-01,-4.352376226484529730e-03,4.757384902386640468e-01,6.288652801016243465e-01,5.386250182488264926e+00
7.635714285714285232e+00,1.036561691071029134e+00,3.546720600093393183e-01,-4.335248254934579402e-03,4.757207017395716497e-01,6.288612000143052327e-01,5.386068217410021397e+00
7.642857142857142350e+00,1.036530786036252705e+00,3.546830213310673274e-01,-4.318169716081691513e-03,4.757029852976932816e-01,6.288571357283077035e-01,5.385886988705240519e+00
7.649999999999999467e+00,1.036500002814680022e+00,3.546939397851527342e-01,-4.301140547380437155e-03,4.756853405738886709e-01,6.288530872003236238e-01,5.385706492939210221e+00
7.657142857142856585e+00,1.036469341053892768e+00,3.547048154926204511e-01,-4.284160685566641182e-03,4.756677672308091132e-01,6.288490543870799421e-01,5.385526726695170296e+00
7.664285714285713702e+00,1.036438800401926486e+00,3.547156485743649945e-01,-4.267230066667362931e-03,4.756502649328870347e-01,6.288450372453400217e-01,5.385347686574210258e+00
7.671428571428570820e+00,1.036408380507277238e+00,3.547264391511483761e-01,-4.250348626011668865e-03,4.756328333463260005e-01,6.288410357319039745e-01,5.385169369195164535e+00
7.678571428571427937e+00,1.036378081018905384e+00,3.547371873435981593e-01,-4.233516298240587276e-03,4.756154721390901674e-01,6.288370498036095491e-01,5.384991771194510335e+00
7.685714285714285054e+00,1.036347901586238462e+00,3.547478932722066269e-01,-4.216733017318931298e-03,4.755981809808942917e-01,6.288330794173323524e-01,5.384814889226275270e+00
7.692857142857143060e+00,1.036317841859181410e+00,3.547585570573268954e-01,-4.199998716543708842e-03,4.755809595431939041e-01,6.288291245299884036e-01,5.384638719961928111e+00
7.700000000000000178e+00,1.036287901488114782e+00,3.547691788191731921e-01,-4.183313328555423455e-03,4.755638074991750397e-01,6.288251850985322466e-01,5.384463260090282866e+00
7.707142857142857295e+00,1.036258080123904524e+00,3.547797586778174694e-01,-4.166676785347349886e-03,4.755467245237444684e-01,6.288212610799602809e-01,5.384288506317405520e+00
7.714285714285714413e+00,1.036228377417904634e+00,3.547902967531881280e-01,-4.150089018276413404e-03,4.755297102935200360e-01,6.288173524313095397e-01,5.384114455366510121e+00
7.721428571428571530e+00,1.036198793021960718e+00,3.548007931650685731e-01,-4.133549958072042091e-03,4.755127644868201164e-01,6.288134591096594672e-01,5.383941103977861076e+00
7.728571428571428648e+00,1.036169326588415318e+00,3.548112480330952723e-01,-4.117059534846687074e-03,4.754958867836547309e-01,6.288095810721323620e-01,5.383768448908679893e+00
7.735714285714285765e+00,1.036139977770113907e+00,3.548216614767554788e-01,-4.100617678104922018e-03,4.754790768657156663e-01,6.288057182758941543e-01,5.383596486933051040e+00
7.742857142857142883e+00,1.036110746220406220e+00,3.548320336153863996e-01,-4.084224316752565163e-03,4.754623344163663723e-01,6.288018706781544065e-01,5.383425214841818018e+00
7.750000000000000000e+00,1.036081631593151364e+00,3.548423645681734184e-01,-4.067879379107367833e-03,4.754456591206322469e-01,6.287980382361684217e-01,5.383254629442491002e+00
7.757142857142857117e+00,1.036052633542724921e+00,3.548526544541471539e-01,-4.051582792906986349e-03,4.754290506651929205e-01,6.287942209072370225e-01,5.383084727559166893e+00
7.764285714285714235e+00,1.036023751724017838e+00,3.548629033921841258e-01,-4.035334485319065981e-03,4.754125087383699322e-01,6.287904186487063285e-01,5.382915506032405872e+00
7.771428571428571352e+00,1.035994985792445755e+00,3.548731115010027581e-01,-4.019134382949987420e-03,4.753960330301195136e-01,6.287866314179706428e-01,5.382746961719165668e+00
7.778571428571428470e+00,1.035966335403948779e+00,3.548832788991636567e-01,-4.002982411853778059e-03,4.753796232320229298e-01,6.287828591724710092e-01,5.382579091492700307e+00
7.785714285714285587e+00,1.035937800214998150e+00,3.548934057050669444e-01,-3.986878497541376278e-03,4.753632790372763206e-01,6.287791018696968770e-01,5.382411892242460638e+00
7.792857142857142705e+00,1.035909379882598902e+00,3.549034920369511514e-01,-3.970822564988795052e-03,4.753470001406820966e-01,6.287753594671868784e-01,5.382245360874008178e+00
7.799999999999999822e+00,1.035881074064293417e+00,3.549135380128918271e-01,-3.954814538647287436e-03,4.753307862386396132e-01,6.287716319225287176e-01,5.382079494308925405e+00
7.807142857142856940e+00,1.035852882418165644e+00,3.549235437507998747e-01,-3.938854342449993155e-03,4.753146370291362888e-01,6.287679191933602807e-01,5.381914289484723390e+00
7.814285714285714057e+00,1.035824804602844873e+00,3.549335093684200526e-01,-3.922941899821633972e-03,4.752985522117382233e-01,6.287642212373700801e-01,5.381749743354752091e+00
7.821428571428571175e+00,1.035796840277509734e+00,3.549434349833293090e-01,-3.907077133687708592e-03,4.752825314875812057e-01,6.287605380122981424e-01,5.381585852888110644e+00
7.828571428571428292e+00,1.035768989101889970e+00,3.549533207129360601e-01,-3.891259966480789707e-03,4.752665745593620539e-01,6.287568694759362309e-01,5.381422615069556770e+00
7.835714285714285410e+00,1.035741250736272212e+00,3.549631666744780256e-01,-3.875490320151085862e-03,4.752506811313295665e-01,6.287532155861286220e-01,5.381260026899424176e+00
7.842857142857142527e+00,1.035713624841501312e+00,3.549729729850215620e-01,-3.859768116172478721e-03,4.752348509092751416e-01,6.287495763007724392e-01,5.381098085393523967e+00
7.849999999999999645e+00,1.035686111078985228e+00,3.549827397614596647e-01,-3.844093275552468679e-03,4.752190836005248942e-01,6.287459515778184294e-01,5.380936787583067371e+00
7.857142857142856762e+00,1.035658709110697906e+00,3.549924671205109128e-01,-3.828465718838268937e-03,4.752033789139304965e-01,6.287423413752718515e-01,5.380776130514576927e+00
7.864285714285713880e+00,1.035631418599182840e+00,3.550021551787180818e-01,-3.812885366127271095e-03,4.751877365598605740e-01,6.287387456511924766e-01,5.380616111249798550e+00
7.871428571428570997e+00,1.035604239207554178e+00,3.550118040524473662e-01,-3.797352137072555929e-03,4.751721562501913798e-01,6.287351643636949206e-01,5.380456726865608275e+00
7.878571428571428115e+00,1.035577170599503605e+00,3.550214138578860479e-01,-3.781865950891581327e-03,4.751566376982996887e-01,6.287315974709505317e-01,5.380297974453947418e+00
7.885714285714285232e+00,1.035550212439299678e+00,3.550309847110423300e-01,-3.766426726373918281e-03,4.751411806190523057e-01,6.287280449311857256e-01,5.380139851121708894e+00
7.892857142857142350e+00,1.035523364391793155e+00,3.550405167277436158e-01,-3.751034381888862859e-03,4.751257847287996827e-01,6.287245067026845380e-01,5.379982353990681254e+00
7.899999999999999467e+00,1.035496626122419661e+00,3.550500100236349543e-01,-3.735688835392381602e-03,4.751104497453653708e-01,6.287209827437884035e-01,5.379825480197442111e+00
7.907142857142856585e+00,1.035469997297203237e+00,3.550594647141780413e-01,-3.720390004434900866e-03,4.750951753880406359e-01,6.287174730128963773e-01,5.379669226893303069e+00
7.914285714285713702e+00,1.035443477582755234e+00,3.550688809146512748e-01,-3.705137806169426628e-03,4.750799613775719688e-01,6.287139774684655791e-01,5.379513591244185378e+00
7.921428571428570820e+00,1.035417066646282747e+00,3.550782587401464796e-01,-3.689932157357478978e-03,4.750648074361564777e-01,6.287104960690125255e-01,5.379358570430577302e+00
7.928571428571427937e+00,1.035390764155588617e+00,3.550875983055690743e-01,-3.674772974376664617e-03,4.750497132874316741e-01,6.287070287731125751e-01,5.379204161647429316e+00
7.935714285714285054e+00,1.035364569779073207e+00,3.550968997256369608e-01,-3.659660173228784959e-03,4.750346786564684232e-01,6.287035755394011494e-01,5.379050362104084826e+00
7.942857142857142172e+00,1.035338483185739067e+00,3.551061631148789144e-01,-3.644593669545287060e-03,4.750197032697612287e-01,6.287001363265738441e-01,5.378897169024186908e+00
7.950000000000000178e+00,1.035312504045192039e+00,3.551153885876340288e-01,-3.629573378595156181e-03,4.750047868552226271e-01,6.286967110933867620e-01,5.378744579645612589e+00
7.957142857142857295e+00,1.035286632027645704e+00,3.551245762580497733e-01,-3.614599215292038561e-03,4.749899291421723069e-01,6.286932997986578453e-01,5.378592591220381358e+00
7.964285714285714413e+00,1.035260866803920488e+00,3.551337262400825479e-01,-3.599671094200219707e-03,4.749751298613313355e-01,6.286899024012653214e-01,5.378441201014578787e+00
7.971428571428571530e+00,1.035235208045450994e+00,3.551428386474945742e-01,-3.584788929541918041e-03,4.749603887448132777e-01,6.286865188601511445e-01,5.378290406308284588e+00
7.978571428571428648e+00,1.035209655424283337e+00,3.551519135938547844e-01,-3.569952635204124477e-03,4.749457055261162575e-01,6.286831491343187750e-01,5.378140204395481128e+00
7.985714285714285765e+00,1.035184208613081802e+00,3.551609511925363782e-01,-3.555162124744251119e-03,4.749310799401156857e-01,6.286797931828345121e-01,5.377990592583991258e+00
7.992857142857142883e+00,1.035158867285127293e+00,3.551699515567173226e-01,-3.540417311397363754e-03,4.749165117230556565e-01,6.286764509648283816e-01,5.377841568195385058e+00
8.000000000000000000e+00,1.035133631114323327e+00,3.551789147993777429e-01,-3.525718108083147201e-03,4.749020006125417859e-01,6.286731224394939144e-01,5.377693128564912328e+00
8.007142857142856229e+00,1.035108499775196478e+00,3.551878410332998670e-01,-3.511064427411029684e-03,4.748875463475334957e-01,6.286698075660891449e-01,5.377545271041423547e+00
8.014285714285714235e+00,1.035083472942896377e+00,3.551967303710679702e-01,-3.496456181687149049e-03,4.748731486683357428e-01,6.286665063039361678e-01,5.377397992987294373e+00
8.021428571428570464e+00,1.035058550293203039e+00,3.552055829250653218e-01,-3.481893282921056602e-03,4.748588073165927459e-01,6.286632186124223587e-01,5.377251291778350151e+00
8.028571428571428470e+00,1.035033731502524423e+00,3.552143988074751291e-01,-3.467375642830762984e-03,4.748445220352788265e-01,6.286599444510004853e-01,5.377105164803789528e+00
8.035714285714284699e+00,1.035009016247900426e+00,3.552231781302789271e-01,-3.452903172849281117e-03,4.748302925686917475e-01,6.286566837791889295e-01,5.376959609466106293e+00
8.042857142857142705e+00,1.034984404207004438e+00,3.552319210052558573e-01,-3.438475784131739873e-03,4.748161186624457741e-01,6.286534365565721316e-01,5.376814623181029873e+00
8.049999999999998934e+00,1.034959895058145785e+00,3.552406275439815575e-01,-3.424093387559458065e-03,4.748020000634622373e-01,6.286502027428009232e-01,5.376670203377423185e+00
8.057142857142856940e+00,1.034935488480271060e+00,3.552492978578279392e-01,-3.409755893747159171e-03,4.747879365199650370e-01,6.286469822975933042e-01,5.376526347497243563e+00
8.064285714285713169e+00,1.034911184152965902e+00,3.552579320579617450e-01,-3.395463213048956989e-03,4.747739277814707615e-01,6.286437751807339991e-01,5.376383052995441503e+00
8.071428571428571175e+00,1.034886981756457880e+00,3.552665302553441040e-01,-3.381215255562297368e-03,4.747599735987830250e-01,6.286405813520759001e-01,5.376240317339905594e+00
8.078571428571429180e+00,1.034862880971617161e+00,3.552750925607296439e-01,-3.367011931136695575e-03,4.747460737239840856e-01,6.286374007715391787e-01,5.376098138011379923e+00
8.085714285714285410e+00,1.034838881479958950e+00,3.552836190846656583e-01,-3.352853149375900794e-03,4.747322279104283504e-01,6.286342333991126186e-01,5.375956512503395679e+00
8.092857142857143415e+00,1.034814982963645269e+00,3.552921099374913294e-01,-3.338738819646860749e-03,4.747184359127351594e-01,6.286310791948535037e-01,5.375815438322205431e+00
8.099999999999999645e+00,1.034791185105484956e+00,3.553005652293376171e-01,-3.324668851082157248e-03,4.747046974867817348e-01,6.286279381188877302e-01,5.375674912986704967e+00
8.107142857142857650e+00,1.034767487588938772e+00,3.553089850701252606e-01,-3.310643152588132066e-03,4.746910123896954103e-01,6.286248101314109160e-01,5.375534934028364908e+00
8.114285714285713880e+00,1.034743890098117625e+00,3.553173695695652778e-01,-3.296661632848283102e-03,4.746773803798473579e-01,6.286216951926877350e-01,5.375395498991160537e+00
8.121428571428571885e+00,1.034720392317785898e+00,3.553257188371577446e-01,-3.282724200329568791e-03,4.746638012168450382e-01,6.286185932630531381e-01,5.375256605431503409e+00
8.128571428571428115e+00,1.034696993933361675e+00,3.553340329821912946e-01,-3.268830763287862082e-03,4.746502746615263724e-01,6.286155043029120204e-01,5.375118250918175633e+00
8.135714285714286120e+00,1.034673694630920959e+00,3.553423121137418428e-01,-3.254981229772118539e-03,4.746368004759508041e-01,6.286124282727395540e-01,5.374980433032247262e+00
8.142857142857142350e+00,1.034650494097195006e+00,3.553505563406731960e-01,-3.241175507630965260e-03,4.746233784233942488e-01,6.286093651330819654e-01,5.374843149367024786e+00
8.150000000000000355e+00,1.034627392019576320e+00,3.553587657716346659e-01,-3.227413504516238405e-03,4.746100082683421539e-01,6.286063148445566462e-01,5.374706397527978297e+00
8.157142857142856585e+00,1.034604388086114879e+00,3.553669405150626792e-01,-3.213695127890158452e-03,4.745966897764810066e-01,6.286032773678514873e-01,5.374570175132661554e+00
8.164285714285714590e+00,1.034581481985525686e+00,3.553750806791775574e-01,-3.200020285027502936e-03,4.745834227146937812e-01,6.286002526637273213e-01,5.374434479810664911e+00
8.171428571428570820e+00,1.034558673407184104e+00,3.553831863719851825e-01,-3.186388883023042341e-03,4.745702068510519456e-01,6.285972406930158130e-01,5.374299309203535380e+00
8.178571428571428825e+00,1.034535962041130741e+00,3.553912577012752205e-01,-3.172800828795118398e-03,4.745570419548092445e-01,6.285942414166212355e-01,5.374164660964713569e+00
8.185714285714285054e+00,1.034513347578071452e+00,3.553992947746207887e-01,-3.159256029090518666e-03,4.745439277963943714e-01,6.285912547955201379e-01,5.374030532759463519e+00
8.192857142857143060e+00,1.034490829709379334e+00,3.554072976993778443e-01,-3.145754390490175089e-03,4.745308641474056399e-01,6.285882807907617886e-01,5.373896922264818521e+00
8.199999999999999289e+00,1.034468408127094063e+00,3.554152665826851853e-01,-3.132295819412660772e-03,4.745178507806033785e-01,6.285853193634683977e-01,5.373763827169502072e+00
8.207142857142857295e+00,1.034446082523926114e+00,3.554232015314626736e-01,-3.118880222119517747e-03,4.745048874699034913e-01,6.285823704748354501e-01,5.373631245173870141e+00
8.214285714285713524e+00,1.034423852593254534e+00,3.554311026524121231e-01,-3.105507504719822766e-03,4.744919739903720179e-01,6.285794340861315943e-01,5.373499173989851663e+00
8.221428571428571530e+00,1.034401718029130501e+00,3.554389700520158568e-01,-3.092177573174680668e-03,4.744791101182174731e-01,6.285765101586997528e-01,5.373367611340874817e+00
8.228571428571427759e+00,1.034379678526276436e+00,3.554468038365368177e-01,-3.078890333301367768e-03,4.744662956307851287e-01,6.285735986539560116e-01,5.373236554961807521e+00
8.235714285714285765e+00,1.034357733780089550e+00,3.554546041120171807e-01,-3.065645690778716868e-03,4.744535303065504639e-01,6.285706995333911751e-01,5.373106002598895259e+00
8.242857142857141994e+00,1.034335883486639629e+00,3.554623709842790746e-01,-3.052443551150979192e-03,4.744408139251125589e-01,6.285678127585703212e-01,5.372975952009695355e+00
8.250000000000000000e+00,1.034314127342672585e+00,3.554701045589231390e-01,-3.039283819831037955e-03,4.744281462671888772e-01,6.285649382911324690e-01,5.372846400963021907e+00
8.257142857142856229e+00,1.034292465045609788e+00,3.554778049413287455e-01,-3.026166402107315165e-03,4.744155271146074937e-01,6.285620760927927986e-01,5.372717347238867625e+00
8.264285714285714235e+00,1.034270896293550068e+00,3.554854722366529440e-01,-3.013091203145494210e-03,4.744029562503024322e-01,6.285592261253400981e-01,5.372588788628363865e+00
8.271428571428570464e+00,1.034249420785269935e+00,3.554931065498305176e-01,-3.000058127994214945e-03,4.743904334583060600e-01,6.285563883506390948e-01,5.372460722933699806e+00
8.278571428571428470e+00,1.034228038220224466e+00,3.555007079855733165e-01,-2.987067081588813764e-03,4.743779585237442586e-01,6.285535627306301221e-01,5.372333147968072709e+00
8.285714285714284699e+00,1.034206748298548195e+00,3.555082766483700363e-01,-2.974117968754984732e-03,4.743655312328290963e-01,6.285507492273288976e-01,5.372206061555619527e+00
8.292857142857142705e+00,1.034185550721055780e+00,3.555158126424856069e-01,-2.961210694213698390e-03,4.743531513728543869e-01,6.285479478028266342e-01,5.372079461531370725e+00
8.299999999999998934e+00,1.034164445189243109e+00,3.555233160719609153e-01,-2.948345162584661231e-03,4.743408187321877523e-01,6.285451584192913721e-01,5.371953345741168562e+00
8.307142857142856940e+00,1.034143431405287084e+00,3.555307870406125281e-01,-2.935521278390388396e-03,4.743285331002660143e-01,6.285423810389665356e-01,5.371827712041627123e+00
8.314285714285713169e+00,1.034122509072047169e+00,3.555382256520323581e-01,-2.922738946060078179e-03,4.743162942675887561e-01,6.285396156241724874e-01,5.371702558300059493e+00
8.321428571428571175e+00,1.034101677893066284e+00,3.555456320095867762e-01,-2.909998069933830440e-03,4.743041020257123819e-01,6.285368621373061959e-01,5.371577882394429793e+00
8.328571428571429180e+00,1.034080937572571024e+00,3.555530062164167782e-01,-2.897298554265620354e-03,4.742919561672451767e-01,6.285341205408407905e-01,5.371453682213291891e+00
8.335714285714285410e+00,1.034060287815470769e+00,3.555603483754380401e-01,-2.884640303228497814e-03,4.742798564858390353e-01,6.285313907973271164e-01,5.371329955655717470e+00
8.342857142857143415e+00,1.034039728327361019e+00,3.555676585893396413e-01,-2.872023220917227244e-03,4.742678027761868531e-01,6.285286728693924019e-01,5.371206700631261377e+00
8.349999999999999645e+00,1.034019258814522502e+00,3.555749369605841759e-01,-2.859447211351967815e-03,4.742557948340138108e-01,6.285259667197418132e-01,5.371083915059880809e+00
8.357142857142857650e+00,1.033998878983921177e+00,3.555821835914078632e-01,-2.846912178482398185e-03,4.742438324560742102e-01,6.285232723111572328e-01,5.370961596871898891e+00
8.364285714285713880e+00,1.033978588543209787e+00,3.555893985838194937e-01,-2.834418026191684679e-03,4.742319154401435366e-01,6.285205896064985920e-01,5.370839744007934513e+00
8.371428571428571885e+00,1.033958387200727191e+00,3.555965820396009280e-01,-2.821964658298856121e-03,4.742200435850147944e-01,6.285179185687033154e-01,5.370718354418850815e+00
8.378571428571428115e+00,1.033938274665499923e+00,3.556037340603062646e-01,-2.809551978563663236e-03,4.742082166904905693e-01,6.285152591607868766e-01,5.370597426065693014e+00
8.385714285714286120e+00,1.033918250647243298e+00,3.556108547472613957e-01,-2.797179890688992945e-03,4.741964345573800865e-01,6.285126113458425756e-01,5.370476956919643996e+00
8.392857142857142350e+00,1.033898314856357858e+00,3.556179442015648950e-01,-2.784848298325364770e-03,4.741846969874916606e-01,6.285099750870417612e-01,5.370356944961958590e+00
8.400000000000000355e+00,1.033878467003935819e+00,3.556250025240860757e-01,-2.772557105072901481e-03,4.741730037836277556e-01,6.285073503476346080e-01,5.370237388183912053e+00
8.407142857142856585e+00,1.033858706801755512e+00,3.556320298154664883e-01,-2.760306214486384080e-03,4.741613547495792114e-01,6.285047370909492281e-01,5.370118284586741453e+00
8.414285714285714590e+00,1.033839033962285381e+00,3.556390261761183669e-01,-2.748095530077392448e-03,4.741497496901213027e-01,6.285021352803921157e-01,5.369999632181605698e+00
8.421428571428570820e+00,1.033819448198683766e+00,3.556459917062249620e-01,-2.735924955318125643e-03,4.741381884110055789e-01,6.284995448794492567e-01,5.369881428989504712e+00
8.428571428571428825e+00,1.033799949224797787e+00,3.556529265057404299e-01,-2.723794393644318398e-03,4.741266707189571439e-01,6.284969658516843527e-01,5.369763673041255458e+00
8.435714285714285054e+00,1.033780536755164015e+00,3.556598306743896099e-01,-2.711703748459008082e-03,4.741151964216674952e-01,6.284943981607408192e-01,5.369646362377415549e+00
8.442857142857143060e+00,1.033761210505010242e+00,3.556667043116674698e-01,-2.699652923134751234e-03,4.741037653277897501e-01,6.284918417703407867e-01,5.369529495048238843e+00
8.449999999999999289e+00,1.033741970190254156e+00,3.556735475168392169e-01,-2.687641821018348087e-03,4.740923772469337050e-01,6.284892966442855444e-01,5.369413069113622150e+00
8.457142857142857295e+00,1.033722815527504002e+00,3.556803603889399645e-01,-2.675670345431994859e-03,4.740810319896605063e-01,6.284867627464557627e-01,5.369297082643060826e+00
8.464285714285713524e+00,1.033703746234058141e+00,3.556871430267750100e-01,-2.663738399677368588e-03,4.740697293674759893e-01,6.284842400408112706e-01,5.369181533715571497e+00
8.471428571428571530e+00,1.033684762027905713e+00,3.556938955289192239e-01,-2.651845887039428785e-03,4.740584691928279581e-01,6.284817284913915003e-01,5.369066420419670749e+00
8.478571428571427759e+00,1.033665862627728194e+00,3.557006179937166057e-01,-2.639992710787871563e-03,4.740472512790992465e-01,6.284792280623153760e-01,5.368951740853307619e+00
8.485714285714285765e+00,1.033647047752895398e+00,3.557073105192814499e-01,-2.628178774181001969e-03,4.740360754406022226e-01,6.284767387177814246e-01,5.368837493123803206e+00
8.492857142857141994e+00,1.033628317123470586e+00,3.557139732034964030e-01,-2.616403980468485265e-03,4.740249414925756799e-01,6.284742604220678874e-01,5.368723675347824020e+00
8.500000000000000000e+00,1.033609670460207575e+00,3.557206061440135736e-01,-2.604668232894158907e-03,4.740138492511775659e-01,6.284717931395331636e-01,5.368610285651308267e+00
8.507142857142856229e+00,1.033591107484550076e+00,3.557272094382545324e-01,-2.592971434698836293e-03,4.740027985334808736e-01,6.284693368346148112e-01,5.368497322169423214e+00
8.514285714285714235e+00,1.033572627918634135e+00,3.557337831834092023e-01,-2.581313489123904150e-03,4.739917891574692010e-01,6.284668914718316568e-01,5.368384783046523445e+00
8.521428571428570464e+00,1.033554231485287023e+00,3.557403274764365242e-01,-2.569694299412061955e-03,4.739808209420308116e-01,6.284644570157809085e-01,5.368272666436088691e+00
8.528571428571428470e+00,1.033535917908025459e+00,3.557468424140645125e-01,-2.558113768812811471e-03,4.739698937069535822e-01,6.284620334311414869e-01,5.368160970500676754e+00
8.535714285714284699e+00,1.033517686911060052e+00,3.557533280927890340e-01,-2.546571800582782437e-03,4.739590072729211179e-01,6.284596206826718046e-01,5.368049693411882650e+00
8.542857142857142705e+00,1.033499538219289748e+00,3.557597846088753624e-01,-2.535068297990447986e-03,4.739481614615068672e-01,6.284572187352102102e-01,5.367938833350279104e+00
8.549999999999998934e+00,1.033481471558305609e+00,3.557662120583567900e-01,-2.523603164316467681e-03,4.739373560951695152e-01,6.284548275536763207e-01,5.367828388505371251e+00
8.557142857142856940e+00,1.033463486654389030e+00,3.557726105370352387e-01,-2.512176302858886920e-03,4.739265909972481539e-01,6.284524471030694670e-01,5.367718357075551339e+00
8.564285714285713169e+00,1.033445583234513521e+00,3.557789801404805385e-01,-2.500787616933109175e-03,4.739158659919577299e-01,6.284500773484698044e-01,5.367608737268047214e+00
8.571428571428571175e+00,1.033427761026340708e+00,3.557853209640317038e-01,-2.489437009876980470e-03,4.739051809043836605e-01,6.284477182550378682e-01,5.367499527298874362e+00
8.578571428571429180e+00,1.033410019758224108e+00,3.557916331027953794e-01,-2.478124385051477200e-03,4.738945355604775589e-01,6.284453697880147960e-01,5.367390725392789719e+00
8.585714285714285410e+00,1.033392359159207130e+00,3.557979166516466729e-01,-2.466849645843734087e-03,4.738839297870522937e-01,6.284430319127225495e-01,5.367282329783245487e+00
8.592857142857143415e+00,1.033374778959023743e+00,3.558041717052286002e-01,-2.455612695669896067e-03,4.738733634117776039e-01,6.284407045945636927e-01,5.367174338712339399e+00
8.599999999999999645e+00,1.033357278888096698e+00,3.558103983579528617e-01,-2.444413437977202563e-03,4.738628362631744917e-01,6.284383877990213918e-01,5.367066750430766753e+00
8.607142857142857650e+00,1.033339858677538858e+00,3.558165967039990107e-01,-2.433251776246100374e-03,4.738523481706115592e-01,6.284360814916598592e-01,5.366959563197776006e+00
