t,tau,population,population_rate,gamma,heat_power,mutual_information,mutual_information_rate,interaction_energy,bath_energy
6.424000000000000377e+00,5.139200000000000657e+00,3.891019309342331339e-02,-1.252964565081061687e-01,3.220144814169119574e+00,-1.701024693554049338e-01,3.289301633766947841e-01,-8.036042619845807922e-01,5.903591406844427292e-02,1.700658364257637167e+00
6.426000000000000156e+00,5.140800000000000480e+00,3.866004283309867895e-02,-1.248536588253239960e-01,3.229527172650489497e+00,-1.694763564894947727e-01,3.273241171056267551e-01,-8.024398385340155704e-01,5.911929800994654427e-02,1.700914559294525397e+00
6.427999999999999936e+00,5.142400000000000304e+00,3.841077980111738677e-02,-1.244092294062678072e-01,3.238914441477928285e+00,-1.688482061501866693e-01,3.257204176424459696e-01,-8.012574452395873070e-01,5.920232326076973334e-02,1.701169858757010545e+00
6.429999999999999716e+00,5.144000000000000128e+00,3.816240725046250032e-02,-1.239631787428577409e-01,3.248306060183228983e+00,-1.682180335540579552e-01,3.241191009707506399e-01,-8.000570381837733835e-01,5.928498734666559633e-02,1.701424261059608201e+00
6.432000000000000384e+00,5.145600000000000840e+00,3.791492841311066425e-02,-1.235155173496047809e-01,3.257701452151341659e+00,-1.675858539399437408e-01,3.225202031619082144e-01,-7.988385735154956979e-01,5.936728780563174657e-02,1.701677764635045165e+00
6.434000000000000163e+00,5.147200000000000664e+00,3.766834649998707790e-02,-1.230662557633638854e-01,3.267100024244656176e+00,-1.669516825685794237e-01,3.209237603749213741e-01,-7.976020074505392188e-01,5.944922218793774471e-02,1.701930367934273658e+00
6.435999999999999943e+00,5.148800000000000487e+00,3.742266470092110719e-02,-1.226154045430866146e-01,3.276501166419306443e+00,-1.663155347222426694e-01,3.193298088562935844e-01,-7.963472962720026249e-01,5.953078805615220903e-02,1.702182069426492195e+00
6.437999999999999723e+00,5.150400000000000311e+00,3.717788618460238226e-02,-1.221629742695739124e-01,3.285904251333390924e+00,-1.656774257043961140e-01,3.177383849398945914e-01,-7.950743963307917994e-01,5.961198298516842686e-02,1.702432867599159128e+00
6.440000000000000391e+00,5.152000000000001023e+00,3.693401409853723505e-02,-1.217089755452285399e-01,3.295308633946961052e+00,-1.650373708393298722e-01,3.161495250468241425e-01,-7.937832640461540690e-01,5.969280456223054199e-02,1.702682760958009967e+00
6.442000000000000171e+00,5.153600000000000847e+00,3.669105156900590026e-02,-1.212534189938069273e-01,3.304713651113601713e+00,-1.643953854718034069e-01,3.145632656852747622e-01,-7.924738559062519672e-01,5.977325038696001958e-02,1.702931748027072256e+00
6.443999999999999950e+00,5.155200000000000671e+00,3.644900170101986886e-02,-1.207963152601719409e-01,3.314118621163552270e+00,-1.637514849666890648e-01,3.129796434503929192e-01,-7.911461284687908435e-01,5.985331807137957150e-02,1.703179827348681119e+00
6.445999999999999730e+00,5.156800000000000495e+00,3.620786757828004659e-02,-1.203376750100445813e-01,3.323522843478121214e+00,-1.631056847086144179e-01,3.113986950241396379e-01,-7.898000383616892162e-01,5.993300523993885104e-02,1.703426997483495464e+00
6.448000000000000398e+00,5.158400000000000318e+00,3.596765226313531488e-02,-1.198775089297557800e-01,3.332925598055312300e+00,-1.624580001016050212e-01,3.098204571751492775e-01,-7.884355422837997507e-01,6.001230952953964110e-02,1.703673257010510422e+00
6.450000000000000178e+00,5.160000000000000142e+00,3.572835879654143176e-02,-1.194158277259982498e-01,3.342326145066532028e+00,-1.618084465687276152e-01,3.082449667585867026e-01,-7.870525970056873044e-01,6.009122858955964763e-02,1.703918604527071778e+00
6.451999999999999957e+00,5.161599999999999966e+00,3.548999019802064753e-02,-1.189526421255778926e-01,3.351723724404187976e+00,-1.611570395517329390e-01,3.066722607160035641e-01,-7.856511593704597063e-01,6.016976008187695929e-02,1.704163038648890405e+00
6.453999999999999737e+00,5.163199999999999790e+00,3.525254946562173669e-02,-1.184879628751657338e-01,3.361117555220087372e+00,-1.605037945106995156e-01,3.051023760751918612e-01,-7.842311862946603762e-01,6.024790168089368819e-02,1.704406558010054473e+00
6.456000000000000405e+00,5.164800000000000502e+00,3.501603957588043936e-02,-1.180218007410488573e-01,3.370506835454458283e+00,-1.598487269236765762e-01,3.035353499500360597e-01,-7.827926347692194531e-01,6.032565107355938872e-02,1.704649161263043222e+00
6.458000000000000185e+00,5.166400000000000325e+00,3.478046348378056873e-02,-1.175541665088820770e-01,3.379890741355473516e+00,-1.591918522863281227e-01,3.019712195403640997e-01,-7.813354618604729795e-01,6.040300595939437911e-02,1.704890847078739391e+00
6.459999999999999964e+00,5.168000000000000149e+00,3.454582412271545860e-02,-1.170850709834384690e-01,3.389268426989115568e+00,-1.585331861115756857e-01,3.004100221317939634e-01,-7.798596247112435931e-01,6.047996405051346558e-02,1.705131614146438324e+00
6.461999999999999744e+00,5.169599999999999973e+00,3.431212440444997985e-02,-1.166145249883613483e-01,3.398639023739301823e+00,-1.578727439292436086e-01,2.988517950955813518e-01,-7.783650805420020413e-01,6.055652307164680753e-02,1.705371461173864844e+00
6.464000000000000412e+00,5.171200000000000685e+00,3.407936721908311206e-02,-1.161425393659145378e-01,3.408001639798031945e+00,-1.572105412857019158e-01,2.972965758884620335e-01,-7.768517866520916471e-01,6.063268076016380820e-02,1.705610386887178587e+00
6.466000000000000192e+00,5.172800000000000509e+00,3.384755543501086206e-02,-1.156691249767334284e-01,3.417355359645525947e+00,-1.565465937435110144e-01,2.957444020524929162e-01,-7.753197004210370391e-01,6.070843486609430600e-02,1.705848390030990203e+00
6.467999999999999972e+00,5.174400000000000333e+00,3.361669189888983472e-02,-1.151942926995760674e-01,3.426699243520159310e+00,-1.558809168810663393e-01,2.941953112148908422e-01,-7.737687793099321532e-01,6.078378315215075822e-02,1.706085469368366248e+00
6.469999999999999751e+00,5.176000000000000156e+00,3.338677943560122013e-02,-1.147180534310735522e-01,3.436032326878063703e+00,-1.552135262922425263e-01,2.926493410878674428e-01,-7.721989808629108332e-01,6.085872339374908541e-02,1.706321623680843613e+00
6.472000000000000419e+00,5.177600000000000868e+00,3.315782084821530112e-02,-1.142404180854808826e-01,3.445353619842294268e+00,-1.545444375860385022e-01,2.911065294684619387e-01,-7.706102627087070278e-01,6.093325337903031380e-02,1.706556851768436855e+00
6.474000000000000199e+00,5.179200000000000692e+00,3.292981891795640492e-02,-1.137613975944278405e-01,3.454662106641422259e+00,-1.538736663862230736e-01,2.895669142383697769e-01,-7.690025825623091338e-01,6.100737090888087161e-02,1.706791152449647520e+00
6.475999999999999979e+00,5.180800000000000516e+00,3.270277640416849319e-02,-1.132810029066688012e-01,3.463956745037382046e+00,-1.532012283309788780e-01,2.880305333637688814e-01,-7.673758982267010476e-01,6.108107379695341954e-02,1.707024524561473244e+00
6.477999999999999758e+00,5.182400000000000340e+00,3.247669604428109202e-02,-1.127992449878340020e-01,3.473236465742552515e+00,-1.525271390725491116e-01,2.864974248951415170e-01,-7.657301675947160158e-01,6.115435986968729282e-02,1.707256966959414868e+00
6.480000000000000426e+00,5.184000000000001052e+00,3.225158055377581184e-02,-1.123161348201793530e-01,3.482500171825845037e+00,-1.518514142768824793e-01,2.849676269670933793e-01,-7.640653486509821901e-01,6.122722696632791617e-02,1.707488478517486641e+00
6.482000000000000206e+00,5.185600000000000875e+00,3.202743262615335984e-02,-1.118316834023377199e-01,3.491746738107781134e+00,-1.511740696232801162e-01,2.834411777981664105e-01,-7.623813994739885302e-01,6.129967293894608704e-02,1.707719058128221112e+00
6.483999999999999986e+00,5.187200000000000699e+00,3.180425493290099659e-02,-1.113459017490681380e-01,3.500975010544346233e+00,-1.504951208040404831e-01,2.819181156906505059e-01,-7.606782782382491837e-01,6.137169565245836206e-02,1.707948704702678011e+00
6.485999999999999766e+00,5.188800000000000523e+00,3.158205012346056856e-02,-1.108588008910069145e-01,3.510183805599624840e+00,-1.498145835241067314e-01,2.803984790303887809e-01,-7.589559432165979835e-01,6.144329298464516753e-02,1.708177417170450019e+00
6.488000000000000433e+00,5.190400000000000347e+00,3.136082082519700553e-02,-1.103703918744180362e-01,3.519371909607047044e+00,-1.491324735007136526e-01,2.788823062865775082e-01,-7.572143527826009635e-01,6.151446282616954836e-02,1.708405194479669209e+00
6.490000000000000213e+00,5.192000000000000171e+00,3.114056964336728642e-02,-1.098806857609429255e-01,3.528538078119155763e+00,-1.484488064630338777e-01,2.773696360115640025e-01,-7.554534654130915516e-01,6.158520308059624998e-02,1.708632035597012377e+00
6.491999999999999993e+00,5.193599999999999994e+00,3.092129916108997054e-02,-1.093896936273510839e-01,3.537681035245839656e+00,-1.477635981518258534e-01,2.758605068406356775e-01,-7.536732396908437659e-01,6.165551166440866315e-02,1.708857939507708590e+00
6.493999999999999773e+00,5.195199999999999818e+00,3.070301193931513836e-02,-1.088974265652900980e-01,3.546799472980928680e+00,-1.470768643190808189e-01,2.743549574918061618e-01,-7.518736343073790795e-01,6.172538650702767693e-02,1.709082905215540960e+00
6.496000000000000441e+00,5.196800000000000530e+00,3.048571051679494284e-02,-1.084038956810360194e-01,3.555892050517078129e+00,-1.463886207276710316e-01,2.728530267655951969e-01,-7.500546080659172832e-01,6.179482555082884548e-02,1.709306931742853086e+00
6.498000000000000220e+00,5.198400000000000354e+00,3.026939741005457013e-02,-1.079091120952440364e-01,3.564957393548902509e+00,-1.456988831509984927e-01,2.713547535448015413e-01,-7.482161198844796690e-01,6.186382675115899288e-02,1.709530018130554607e+00
6.500000000000000000e+00,5.200000000000000178e+00,3.005407511336374848e-02,-1.074130869426978691e-01,3.573994093564234031e+00,-1.450076673726421461e-01,2.698601767942706564e-01,-7.463581287991352120e-01,6.193238807635403909e-02,1.709752163438121864e+00
6.501999999999999780e+00,5.201600000000000001e+00,2.983974609870870820e-02,-1.069158313720605796e-01,3.583000707123552786e+00,-1.443149891860073808e-01,2.683693355606543984e-01,-7.444805939674182804e-01,6.200050750775491781e-02,1.709973366743603673e+00
6.504000000000000448e+00,5.203200000000000713e+00,2.962641281576469665e-02,-1.064173565456249942e-01,3.591975755127485126e+00,-1.436208643939754781e-01,2.668822689721653818e-01,-7.425834746719083279e-01,6.206818303972418127e-02,1.710193627143623996e+00
6.506000000000000227e+00,5.204800000000000537e+00,2.941407769186899987e-02,-1.059176736390636531e-01,3.600917722072336513e+00,-1.429253088085524759e-01,2.653990162383232376e-01,-7.406667303239780065e-01,6.213541267966184167e-02,1.710412943753383708e+00
6.508000000000000007e+00,5.206400000000000361e+00,2.920274313199436311e-02,-1.054167938411792321e-01,3.609825055293698792e+00,-1.422283382505190041e-01,2.639196166496923790e-01,-7.387303204677251323e-01,6.220219444802108782e-02,1.710631315706663269e+00
6.509999999999999787e+00,5.208000000000000185e+00,2.899241151872304634e-02,-1.049147283536550762e-01,3.618696164198071497e+00,-1.415299685490807036e-01,2.624441095776131050e-01,-7.367742047840882824e-01,6.226852637832391846e-02,1.710848742155824720e+00
6.512000000000000455e+00,5.209600000000000897e+00,2.878308521222123356e-02,-1.044114883908052321e-01,3.627529419482534934e+00,-1.408302155415180612e-01,2.609725344739232122e-01,-7.347983430951523509e-01,6.233440651717578329e-02,1.711065222271813013e+00
6.514000000000000234e+00,5.211200000000000720e+00,2.857476655021410836e-02,-1.039070851793253009e-01,3.636323152342489706e+00,-1.401290950728380780e-01,2.595049308706710023e-01,-7.328026953686580525e-01,6.239983292428109840e-02,1.711280755244156904e+00
6.516000000000000014e+00,5.212800000000000544e+00,2.836745784796133180e-02,-1.034015299580428593e-01,3.645075653667498194e+00,-1.394266229954249647e-01,2.580413383798210725e-01,-7.307872217227144862e-01,6.246480367245669379e-02,1.711495340280969168e+00
6.517999999999999794e+00,5.214400000000000368e+00,2.816116139823292633e-02,-1.028948339776676463e-01,3.653785173225283067e+00,-1.387228151686915045e-01,2.565817966929455629e-01,-7.287518824307253062e-01,6.252931684764695408e-02,1.711708976608947719e+00
6.520000000000000462e+00,5.216000000000001080e+00,2.795587947128587089e-02,-1.023870085005422342e-01,3.662449918833936113e+00,-1.380176874587309144e-01,2.551263455809116842e-01,-7.266966379265370479e-01,6.259337054893797381e-02,1.711921663473374267e+00
6.522000000000000242e+00,5.217600000000000904e+00,2.775161431484105337e-02,-1.018780648003933947e-01,3.671068055522480833e+00,-1.373112557379702059e-01,2.536750248935532026e-01,-7.246214488098233764e-01,6.265696288856942298e-02,1.712133400138114547e+00
6.524000000000000021e+00,5.219200000000000728e+00,2.754836815406074696e-02,-1.013680141620819375e-01,3.679637704679791010e+00,-1.366035358848216030e-01,2.522278745593341531e-01,-7.225262758516950434e-01,6.272009199194986118e-02,1.712344185885617653e+00
6.525999999999999801e+00,5.220800000000000551e+00,2.734614319152656875e-02,-1.008568678813536734e-01,3.688156943192084647e+00,-1.358945437833359304e-01,2.507849345850005629e-01,-7.204110800005641968e-01,6.278275599766899862e-02,1.712554020016913370e+00
6.528000000000000469e+00,5.222400000000000375e+00,2.714494160721798305e-02,-1.003446372645906415e-01,3.696623802569111827e+00,-1.351842953228565014e-01,2.493462450552184351e-01,-7.182758223882638182e-01,6.284495305751029715e-02,1.712762901851610842e+00
6.530000000000000249e+00,5.224000000000000199e+00,2.694476555849127306e-02,-9.983133362856191906e-02,3.705036268059175963e+00,-1.344728063976728949e-01,2.479118461322015465e-01,-7.161204643364272870e-01,6.290668133646323823e-02,1.712970830727897908e+00
6.532000000000000028e+00,5.225600000000000023e+00,2.674561718005903990e-02,-9.931696830017458510e-02,3.713392277753201132e+00,-1.337600929066751210e-01,2.464817780553259507e-01,-7.139449673631415028e-01,6.296793901273578520e-02,1.713177806002535553e+00
6.533999999999999808e+00,5.227199999999999847e+00,2.654749858397012496e-02,-9.880155261622482199e-02,3.721689721678073326e+00,-1.330461707530083415e-01,2.450560811407279660e-01,-7.117492931898828923e-01,6.302872427776655406e-02,1.713383827050857899e+00
6.536000000000000476e+00,5.228800000000000558e+00,2.635041185959010462e-02,-9.828509792314921167e-02,3.729926440879474558e+00,-1.323310558437280904e-01,2.436347957808925324e-01,-7.095334037487441847e-01,6.308903533623558268e-02,1.713588893266766444e+00
6.538000000000000256e+00,5.230400000000000382e+00,2.615435907358231588e-02,-9.776761557677625392e-02,3.738100226494489142e+00,-1.316147640894561877e-01,2.422179624442233337e-01,-7.072972611899646100e-01,6.314887040607622404e-02,1.713793004062728054e+00
6.540000000000000036e+00,5.232000000000000206e+00,2.595934226988919763e-02,-9.724911694207752366e-02,3.746208818814291686e+00,-1.308973114040363483e-01,2.408056216745984579e-01,-7.050408278897684067e-01,6.320822771848583210e-02,1.713996158869769859e+00
6.541999999999999815e+00,5.233600000000000030e+00,2.576536346971433286e-02,-9.672961339291941130e-02,3.754249906337217890e+00,-1.301787137041909570e-01,2.393978140909112651e-01,-7.027640664585285135e-01,6.326710551793633674e-02,1.714198357137474815e+00
6.544000000000000483e+00,5.235200000000000742e+00,2.557242467150494525e-02,-9.620911631181452983e-02,3.762221124812588524e+00,-1.294589869091776202e-01,2.379945803865928800e-01,-7.004669397492586658e-01,6.332550206218515165e-02,1.714399598333976371e+00
6.546000000000000263e+00,5.236800000000000566e+00,2.538052785093476010e-02,-9.568763708967405190e-02,3.770120056275736431e+00,-1.287381469404474676e-01,2.365959613291184760e-01,-6.981494108664567655e-01,6.338341562228430592e-02,1.714599881945954252e+00
6.548000000000000043e+00,5.238400000000000389e+00,2.518967496088751756e-02,-9.516518712555920023e-02,3.777944228074557653e+00,-1.280162097213022321e-01,2.352019977594950739e-01,-6.958114431752945306e-01,6.344084448259146303e-02,1.714799207478627796e+00
6.549999999999999822e+00,5.240000000000000213e+00,2.499986793144090905e-02,-9.464177782643330705e-02,3.785691111888144889e+00,-1.272931911765528001e-01,2.338127305917310494e-01,-6.934530003111774032e-01,6.349778694077846952e-02,1.714997574455749518e+00
6.552000000000000490e+00,5.241600000000000925e+00,2.481110866985099597e-02,-9.411742060691437317e-02,3.793358122737995330e+00,-1.265691072321784294e-01,2.324282008122849352e-01,-6.910740461896847098e-01,6.355424130784080583e-02,1.715194982419599556e+00
6.554000000000000270e+00,5.243200000000000749e+00,2.462339906053718011e-02,-9.359212688902705801e-02,3.800942617992288941e+00,-1.258439738149857712e-01,2.310484494794955990e-01,-6.886745450168951788e-01,6.361020590810678721e-02,1.715391430930977679e+00
6.556000000000000050e+00,5.244800000000000573e+00,2.443674096506762844e-02,-9.306590810195534968e-02,3.808441896363891299e+00,-1.251178068522687536e-01,2.296735177229903002e-01,-6.862544613001180238e-01,6.366567907924594594e-02,1.715586919569197066e+00
6.557999999999999829e+00,5.246400000000000396e+00,2.425113622214520107e-02,-9.253877568179517954e-02,3.815853196902681432e+00,-1.243906222714690618e-01,2.283034467430713754e-01,-6.838137598590393607e-01,6.372065917227746901e-02,1.715781447932076542e+00
6.560000000000000497e+00,5.248000000000001108e+00,2.406658664759386834e-02,-9.201074107130736979e-02,3.823173697982901409e+00,-1.236624359998370892e-01,2.269382778100793863e-01,-6.813524058372968373e-01,6.377514455157791418e-02,1.715975015635930356e+00
6.562000000000000277e+00,5.249600000000000932e+00,2.388309403434563799e-02,-9.148181571967019254e-02,3.830400516286233348e+00,-1.229332639640927927e-01,2.255780522637341745e-01,-6.788703647144910258e-01,6.382913359488999461e-02,1.716167622315562635e+00
6.564000000000000057e+00,5.251200000000000756e+00,2.370066015242794019e-02,-9.095201108223319175e-02,3.837530705781454721e+00,-1.222031220900885035e-01,2.242228115124494936e-01,-6.763676023186621089e-01,6.388262469332851856e-02,1.716359267624256724e+00
6.565999999999999837e+00,5.252800000000000580e+00,2.351928674895158514e-02,-9.042133862026965896e-02,3.844561256701390040e+00,-1.214720263024702540e-01,2.228725970326244643e-01,-6.738440848392219795e-01,6.393561625138916016e-02,1.716549951233766746e+00
6.568000000000000504e+00,5.254400000000000404e+00,2.333897554809909874e-02,-8.988980980073091320e-02,3.851489094518213196e+00,-1.207399925243417549e-01,2.215274503679062479e-01,-6.712997788403827215e-01,6.398810668695407988e-02,1.716739672834306951e+00
6.570000000000000284e+00,5.256000000000000227e+00,2.315972825111367595e-02,-8.935743609599960946e-02,3.858311078917892711e+00,-1.200070366769274699e-01,2.201874131284277114e-01,-6.687346512750732552e-01,6.404009443129934920e-02,1.716928432134542604e+00
6.572000000000000064e+00,5.257600000000000051e+00,2.298154653628850866e-02,-8.882422898364354669e-02,3.865024002774904321e+00,-1.192731746792365516e-01,2.188525269900145620e-01,-6.661486694993716817e-01,6.409157792910097351e-02,1.717116228861579996e+00
6.573999999999999844e+00,5.259199999999999875e+00,2.280443205895669317e-02,-8.829019994616998934e-02,3.871624591128242532e+00,-1.185384224477278314e-01,2.175228336933654194e-01,-6.635418012874660931e-01,6.414255563844087349e-02,1.717303062760953347e+00
6.576000000000000512e+00,5.260800000000000587e+00,2.262838645148158162e-02,-8.775536047077946156e-02,3.878109500159863554e+00,-1.178027958959743521e-01,2.161983750431991091e-01,-6.609140148471541742e-01,6.419302603081296354e-02,1.717488933596616585e+00
6.578000000000000291e+00,5.262400000000000411e+00,2.245341132324766426e-02,-8.721972204912098459e-02,3.884475316176834614e+00,-1.170663109343301894e-01,2.148791929073720075e-01,-6.582652788359093510e-01,6.424298759112813395e-02,1.717673841150929803e+00
6.580000000000000071e+00,5.264000000000000234e+00,2.227950826065189585e-02,-8.668329617704610690e-02,3.890718554598375345e+00,-1.163289834695958869e-01,2.135653292159624128e-01,-6.555955623775111540e-01,6.429243881771978808e-02,1.717857785224647937e+00
6.581999999999999851e+00,5.265600000000000058e+00,2.210667882709553209e-02,-8.614609435436376694e-02,3.896835658949227899e+00,-1.155908294046853052e-01,2.122568259603194174e-01,-6.529048350792722166e-01,6.434137822234888004e-02,1.718040765636908107e+00
6.584000000000000519e+00,5.267200000000000770e+00,2.193492456297646206e-02,-8.560812808459593304e-02,3.902822999860790620e+00,-1.148518646382939018e-01,2.109537251920802770e-01,-6.501930670498752285e-01,6.438980433020806415e-02,1.718222782225217626e+00
6.586000000000000298e+00,5.268800000000000594e+00,2.176424698568207861e-02,-8.506940887473238289e-02,3.908676874081447039e+00,-1.141121050645660107e-01,2.096560690221477563e-01,-6.474602289178259529e-01,6.443771567992653826e-02,1.718403834845439571e+00
6.588000000000000078e+00,5.270400000000000418e+00,2.159464758958248853e-02,-8.452994823498682919e-02,3.914393503497832771e+00,-1.133715665727643290e-01,2.083638996196319204e-01,-6.447062918505584994e-01,6.448511082357342994e-02,1.718583923371781008e+00
6.589999999999999858e+00,5.272000000000000242e+00,2.142612784602440298e-02,-8.398975767855218488e-02,3.919969034168551580e+00,-1.126302650469384742e-01,2.070772592107522070e-01,-6.419312275741880791e-01,6.453198832666225127e-02,1.718763047696777901e+00
6.592000000000000526e+00,5.273600000000000954e+00,2.125868920332535730e-02,-8.344884872135656384e-02,3.925399535372256388e+00,-1.118882163655948586e-01,2.057961900777009745e-01,-6.391350083939461024e-01,6.457834676815440988e-02,1.718941207731280896e+00
6.594000000000000306e+00,5.275200000000000777e+00,2.109233308676852769e-02,-8.290723288182014206e-02,3.930680998671922222e+00,-1.111454364013680640e-01,2.045207345574625302e-01,-6.363176072153137186e-01,6.462418474046165151e-02,1.719118403404441553e+00
6.596000000000000085e+00,5.276800000000000601e+00,2.092706089859797461e-02,-8.236492168061129715e-02,3.935809336997218022e+00,-1.104019410206913687e-01,2.032509350405928839e-01,-6.334789975658610128e-01,6.466950084944958488e-02,1.719294634663695920e+00
6.597999999999999865e+00,5.278400000000000425e+00,2.076287401801435797e-02,-8.182192664040324748e-02,3.940780383747096938e+00,-1.096577460834684131e-01,2.019868339699510129e-01,-6.306191536178195056e-01,6.471429371444033241e-02,1.719469901474751650e+00
6.600000000000000533e+00,5.280000000000001137e+00,2.059977380117124918e-02,-8.127825928563117697e-02,3.945589891914730973e+00,-1.089128674427457671e-01,2.007284738393882162e-01,-6.277380502114050520e-01,6.475856196821475064e-02,1.719644203821568462e+00
6.602000000000000313e+00,5.281600000000000961e+00,2.043776158117175876e-02,-8.073393114224963751e-02,3.950233533237102801e+00,-1.081673209443860528e-01,1.994758971923865920e-01,-6.248356628789117906e-01,6.480230425701458130e-02,1.719817541706346153e+00
6.604000000000000092e+00,5.283200000000000784e+00,2.027683866806580595e-02,-8.018895373749043709e-02,3.954706897371571550e+00,-1.074211224267421771e-01,1.982291466206518582e-01,-6.219119678695935738e-01,6.484551924054378358e-02,1.719989915149505055e+00
6.605999999999999872e+00,5.284800000000000608e+00,2.011700634884778724e-02,-7.964333859961943152e-02,3.959005491101863061e+00,-1.066742877203302603e-01,1.969882647626520766e-01,-6.189669421753434264e-01,6.488820559197129578e-02,1.720161324189670049e+00
6.608000000000000540e+00,5.286400000000000432e+00,1.995826588745472016e-02,-7.909709725769574484e-02,3.963124737576236623e+00,-1.059268326475061306e-01,1.957532943021071115e-01,-6.160005635572157745e-01,6.493036199793071617e-02,1.720331768883654355e+00
6.610000000000000320e+00,5.288000000000000256e+00,1.980061852476495965e-02,-7.855024124132961583e-02,3.967059975580335518e+00,-1.051787730221403483e-01,1.945242779664231592e-01,-6.130128105727817855e-01,6.497198715852241235e-02,1.720501249306440661e+00
6.612000000000000099e+00,5.289600000000000080e+00,1.964406547859726820e-02,-7.800278208044113260e-02,3.970806458847698117e+00,-1.044301246492945895e-01,1.933012585250708515e-01,-6.100036626043563448e-01,6.501307978731374337e-02,1.720669765551162911e+00
6.613999999999999879e+00,5.291199999999999903e+00,1.948860794371050711e-02,-7.745473130501902281e-02,3.974359355410796546e+00,-1.036809033248984602e-01,1.920842787879075697e-01,-6.069730998881079920e-01,6.505363861133976744e-02,1.720837317729089877e+00
6.616000000000000547e+00,5.292800000000000615e+00,1.933424709180366768e-02,-7.690610044488035979e-02,3.977713746995766186e+00,-1.029311248354278785e-01,1.908733816034393349e-01,-6.039211035440801290e-01,6.509366237110301989e-02,1.721003905969604064e+00
6.618000000000000327e+00,5.294400000000000439e+00,1.918098407151651308e-02,-7.635690102942961632e-02,3.980864628463902655e+00,-1.021808049575827215e-01,1.896686098570227463e-01,-6.008476556071300489e-01,6.513314982057381852e-02,1.721169530420183502e+00
6.620000000000000107e+00,5.296000000000000263e+00,1.902882000843061569e-02,-7.580714458741914796e-02,3.983806907303406142e+00,-1.014299594579668312e-01,1.884700064690034427e-01,-5.977527390588229794e-01,6.517209972718916722e-02,1.721334191246383316e+00
6.621999999999999886e+00,5.297600000000000087e+00,1.887775600507091145e-02,-7.525684264670867707e-02,3.986535403174683800e+00,-1.006786040927668824e-01,1.872776143927893933e-01,-5.946363378602809169e-01,6.521051087185281148e-02,1.721497888631814632e+00
6.624000000000000554e+00,5.299200000000000799e+00,1.872779314090771904e-02,-7.470600673402591485e-02,3.989044847512929426e+00,-9.992675460743305482e-02,1.860914766128591580e-01,-5.914984369860245561e-01,6.524838204893426696e-02,1.721660622778124372e+00
6.626000000000000334e+00,5.300800000000000622e+00,1.857893247235923445e-02,-7.415464837472798831e-02,3.991329883191695682e+00,-9.917442673636120420e-02,1.849116361426999255e-01,-5.883390224588234130e-01,6.528571206626682111e-02,1.721822393904975268e+00
6.628000000000000114e+00,5.302400000000000446e+00,1.843117503279455630e-02,-7.360277909256186801e-02,3.993385064251225192e+00,-9.842163620257372847e-02,1.837381360226752747e-01,-5.851580813855616903e-01,6.532249974514688085e-02,1.721983202250024991e+00
6.629999999999999893e+00,5.304000000000000270e+00,1.828452183253705121e-02,-7.305041040942586439e-02,3.995204855695689172e+00,-9.766839871740237711e-02,1.825710193178196328e-01,-5.819556019941548586e-01,6.535874392033180769e-02,1.722143048068904392e+00
6.632000000000000561e+00,5.305600000000000982e+00,1.813897385886840963e-02,-7.249755384513208167e-02,3.996783633363414800e+00,-9.691472998017254536e-02,1.814103291155599873e-01,-5.787315736715346048e-01,6.539444344003783605e-02,1.722301931635196182e+00
6.634000000000000341e+00,5.307200000000000806e+00,1.799453207603295482e-02,-7.194422091716767831e-02,3.998115683874364112e+00,-9.616064567788630557e-02,1.802561085233572724e-01,-5.754859870027069224e-01,6.542959716593794994e-02,1.722459853240412286e+00
6.636000000000000121e+00,5.308800000000000630e+00,1.785119742524259034e-02,-7.139042314045769555e-02,3.999195204659360847e+00,-9.540616148490764503e-02,1.791084006662712058e-01,-5.722188338109199801e-01,6.546420397315931561e-02,1.722616813193972307e+00
6.637999999999999901e+00,5.310400000000000453e+00,1.770897082468212216e-02,-7.083617202712816363e-02,4.000016304075630913e+00,-9.465129306264863374e-02,1.779672486844427470e-01,-5.689301071989549818e-01,6.549826275028028388e-02,1.722772811823180206e+00
6.640000000000000568e+00,5.312000000000001165e+00,1.756785316951513937e-02,-7.028147908626873608e-02,4.000573001613290103e+00,-9.389605605925502307e-02,1.768326957304919844e-01,-5.656198015915469002e-01,6.553177239932722609e-02,1.722927849473201878e+00
6.642000000000000348e+00,5.313600000000000989e+00,1.742784533189025570e-02,-6.972635582369661467e-02,4.000859228197773731e+00,-9.314046610929392622e-02,1.757047849668316175e-01,-5.622879127789719433e-01,6.556473183577123109e-02,1.723081926507040951e+00
6.644000000000000128e+00,5.315200000000000813e+00,1.728894816094798947e-02,-6.917081374172019681e-02,4.000868826593058536e+00,-9.238453883344148465e-02,1.745835595628913162e-01,-5.589344379618018666e-01,6.559713998852470529e-02,1.723235043305515024e+00
6.645999999999999908e+00,5.316800000000000637e+00,1.715116248282790370e-02,-6.861486433890320868e-02,4.000595551910945957e+00,-9.162828983817133954e-02,1.734690626922509027e-01,-5.555593757968511071e-01,6.562899579993709820e-02,1.723387200267231911e+00
6.648000000000000576e+00,5.318400000000000460e+00,1.701448910067642623e-02,-6.805851910982951836e-02,4.000033072231583553e+00,-9.087173471544436609e-02,1.723613375296810801e-01,-5.521627264443320637e-01,6.566029822579101671e-02,1.723538397808564993e+00
