t,Gamma_beta,coherence,gamma_phi,bath_energy,system_entropy,Sigma_beta
1.142857142857142821e-01,1.083221294362320293e-02,9.892262442111602327e-01,1.894260760826010082e-01,2.880790683346527627e-03,3.351225766156541719e-02,6.232016449503069433e-02
1.214285714285714274e-01,1.222740849797437392e-02,9.878470425047600756e-01,2.012275763915467863e-01,3.251147797168777841e-03,3.706825514690738343e-02,6.957973311859516619e-02
1.285714285714285587e-01,1.370687638460261169e-02,9.863866351077775763e-01,2.130222636074325104e-01,3.643703380571321725e-03,4.074779161964169061e-02,7.718482542535490265e-02
1.357142857142857040e-01,1.527056653634233443e-02,9.848454373325786770e-01,2.248097453406497082e-01,4.058414076507244755e-03,4.454534090606701580e-02,8.512948167113945641e-02
1.428571428571428492e-01,1.691842608827676120e-02,9.832238867822082895e-01,2.365896306229849644e-01,4.495234136848009349e-03,4.845562727551511184e-02,9.340796864399519839e-02
1.499999999999999944e-01,1.865039938815811482e-02,9.815224431153198870e-01,2.483615299823806188e-01,4.954115436573901417e-03,5.247360008342649013e-02,1.020147544491654956e-01
1.571428571428571397e-01,2.046642800735948980e-02,9.797415877997762701e-01,2.601250555170295797e-01,5.435007488672741541e-03,5.659441229957035135e-02,1.109444871862977633e-01
1.642857142857142849e-01,2.236645075235348459e-02,9.778818238551301167e-01,2.718798209687700029e-01,5.937857459737792484e-03,6.081340218938453140e-02,1.201919767867624667e-01
1.714285714285714302e-01,2.435040367671247041e-02,9.759436755842039179e-01,2.836254417957509433e-01,6.462610186255518530e-03,6.512607758003990943e-02,1.297521794425950947e-01
1.785714285714285754e-01,2.641822009362522136e-02,9.739276882939970070e-01,2.953615352443374475e-01,7.009208191573277485e-03,6.952810226443177644e-02,1.396201841801645305e-01
1.857142857142857206e-01,2.856983058892438240e-02,9.718344280061531615e-01,3.070877204202259181e-01,7.577591703536896116e-03,7.401528418802783005e-02,1.497912012233967860e-01
1.928571428571428381e-01,3.080516303461888761e-02,9.696644811572362466e-01,3.188036183587409367e-01,8.167698672787417069e-03,7.858356513346839711e-02,1.602605518613425817e-01
1.999999999999999833e-01,3.312414260292567691e-02,9.674184542890601479e-01,3.305088520942846553e-01,8.779464791706260290e-03,8.322901167194250716e-02,1.710236595890051170e-01
2.071428571428571286e-01,3.552669178079415763e-02,9.650969737293373374e-01,3.422030467289108313e-01,9.412823513997388772e-03,8.794780719254019496e-02,1.820760423325140653e-01
